High_Requirements,Low_Requirements,Instruction
The system shall allow document types to inherit authorizations from a higher level when using classes to assign roles,The system shall provide the ability for a clinician to save frequently used,"Definition: In this task, confirm that clinicians can save frequently used items in the system.
Emphasis & Caution: Saving must be reusable for future actions.
Things to Avoid: Do not count one-time or temporary saves."
The system shall stored the names of users who view remote data in the remote site's database,When access to a chart is restricted and the break the glass has occurred,"Definition: In this task, assess system behavior after restricted chart access is overridden using break-the-glass.
Emphasis & Caution: Focus only on scenarios where break-the-glass has occurred.
Things to Avoid: Do not evaluate normal unrestricted access."
The system shall support audit capability,The system shall provide the ability to receive and store general laboratory results (includes ability to differentiate preliminary results and final results and the ability to process a corrected result),"Definition: In this task, verify that the system can receive and store lab results, including preliminary, final, and corrected results.
Emphasis & Caution: All three result types must be distinguishable.
Things to Avoid: Do not merge different result statuses."
The system shall require handwritten signatures for outpatient medication orders of schedule 2 and schedule 2n controlled substances due to DEA policy,The system shall support removal of a user?s privileges without deleting the user from the system. The purpose of the criteria is to provide the ability to remove a user?s privileges,"Definition: In this task, confirm that user privileges can be removed without deleting the user account.
Emphasis & Caution: The user record must remain intact.
Things to Avoid: Do not consider full user deletion."
The system will abort when the user tries to login if tabs are not assigned to the user in their NEW PERSON file or if the RESTRICT PATIENT SELECTION prompt does not contain a Yes or No,The system shall provide the ability to send data to register a patient in a clinical trial,"Definition: In this task, check whether the system can send data to register a patient for a clinical trial.
Emphasis & Caution: Data must be suitable for clinical trial registration.
Things to Avoid: Do not include non-trial data exchanges."
The system will provide the ability to register patients of all types,The system shall provide the ability to permit an ordering clinician to forward all (current and future) expiring order notifications to another clinician,"Definition: In this task, verify that an ordering clinician can forward all current and future expiring order notifications to another clinician.
Emphasis & Caution: Forwarding must include future notifications automatically.
Things to Avoid: Do not limit forwarding to single or current notifications only."
The system shall require handwritten signatures for outpatient medication orders of schedule 2 and schedule 2n controlled substances due to DEA policy,The system shall provide the ability to display CCD documents,"Definition: In this task, verify that the system can display CCD documents.
Emphasis & Caution: Ensure the document is viewable, not just stored.
Things to Avoid: Do not count download-only access."
The system shall timeout after a period of inactivity,The system shall provide for the ability to identify patients by status e.g. active,"Definition: In this task, confirm that the system can identify patients by status (e.g., active).
Emphasis & Caution: Status must be clearly defined and selectable.
Things to Avoid: Do not infer status without explicit labels."
The system shall provide an option to so a user can quickly set up orders for frequently placed orders,The system shall provide the ability to include in an order set order types including but not limited to medications,"Definition: In this task, check that order sets can include multiple order types, including medications.
Emphasis & Caution: Medications must be explicitly supported.
Things to Avoid: Do not limit to a single order type."
The system shall display a message indicating the patient?s ability to pay for medical services must be evaluated,The system shall provide the ability for a clinician to save frequently used,"Definition: In this task, confirm that clinicians can save frequently used items.
Emphasis & Caution: Saved items must be reusable.
Things to Avoid: Do not count temporary or session-only saves."
The system shall allow other VistA applications to access the user class file to determine the role of an employee,The system shall provide the ability to filter or sort results by type of test and test date,"Definition: In this task, verify that results can be filtered or sorted by test type and test date.
Emphasis & Caution: Both criteria must be supported.
Things to Avoid: Do not include unrelated filters."
The system will abort when the user tries to login if tabs are not assigned to the user in their NEW PERSON file or if the RESTRICT PATIENT SELECTION prompt does not contain a Yes or No,For each order type,"Definition: In this task, verify that the system supports handling for each order type.
Emphasis & Caution: Coverage must apply to all defined order types.
Things to Avoid: Do not evaluate only a single order type."
The system shall provide a platform for building interfaces to external lab services enabling automated order entry and results reporting,The system shall allow the provider to redirect the notification concerning orders requiring signature to another provider,"Definition: In this task, confirm that providers can redirect order-signature notifications to another provider.
Emphasis & Caution: Redirection must apply to signature-required orders.
Things to Avoid: Do not include non-signature notifications."
The system shall display a message indicating the patient?s ability to pay for medical services must be evaluated,The system shall provide the ability to identify pharmacies that can receive prescriptions electronically,"Definition: In this task, check that the system can identify pharmacies able to receive electronic prescriptions.
Emphasis & Caution: Electronic receipt capability must be explicit.
Things to Avoid: Do not include pharmacies without e-prescribing support."
The system shall allow document types to inherit authorizations from a higher level when using classes to assign roles,The system shall provide the ability to maintain medication ordering dates,"Definition: In this task, verify that medication ordering dates are maintained by the system.
Emphasis & Caution: Dates must persist accurately over time.
Things to Avoid: Do not allow date overwriting without intent."
The system shall indicate that the record is sensitive and may only be viewed by authorized users,The system shall provide the ability to display user created instructions and/or prompts when ordering diagnostic tests or procedures,"Definition: In this task, confirm that user-created instructions or prompts are displayed when ordering diagnostic tests or procedures.
Emphasis & Caution: Instructions must appear during the ordering process.
Things to Avoid: Do not show unrelated or generic prompts."
The system shall allow complete order sets to be predefined and personalized,The system shall provide the ability to print and electronically fax prescriptions,"Definition: In this task, verify that the system can print and electronically fax prescriptions.
Emphasis & Caution: Both printing and e-faxing must be supported.
Things to Avoid: Do not count e-prescribing to pharmacies only."
The system shall support audit capability,When sending user identity information between HIEs,"Definition: In this task, confirm correct handling when sending user identity information between HIEs.
Emphasis & Caution: Identity data must remain accurate and consistent.
Things to Avoid: Do not allow data mismatch or loss."
The system shall allow other VistA applications to access the user class file to determine the role of an employee,The system shall provide the ability to customize clinical templates,"Definition: In this task, verify that clinical templates can be customized.
Emphasis & Caution: Customization must be user-controlled.
Things to Avoid: Do not count read-only templates."
The system shall have pre-defined progress note templates,The system shall send Current Medication List and Discharge Medications (patient home medications and medications prescribed upon discharge) to outpatient documentation sources (e.g.,"Definition: In this task, check that current and discharge medication lists are sent to outpatient documentation sources.
Emphasis & Caution: Include both home and discharge medications.
Things to Avoid: Do not omit either medication list."
The system shall update diagnostic and procedure codes used for billing purposes so codes are applicable at the time the service was provided,The system shall provide the ability to receive and store general laboratory results (includes ability to differentiate preliminary results and final results and the ability to process a corrected result),"Definition: In this task, verify that lab results can be received, stored, and differentiated by status.
Emphasis & Caution: Preliminary, final, and corrected results must be distinct.
Things to Avoid: Do not overwrite results improperly."
The system shall allow user classes to be used across VistA to replace and/or complement security keys,The system shall provide the ability to receive patient registration data from an internal practice management system,"Definition: In this task, confirm that patient registration data can be received from an internal practice management system.
Emphasis & Caution: Data must integrate correctly into the system.
Things to Avoid: Do not require manual re-entry."
The system shall allow document types to inherit authorizations from a higher level when using classes to assign roles,The system shall provide the ability to receive and display information received through electronic prescription eligibility checking,"Definition: In this task, verify that eligibility information from electronic prescription checks is received and displayed.
Emphasis & Caution: Information must be viewable to users.
Things to Avoid: Do not store data without display."
The system shall capture history of received immunizations,The system shall provide the ability to display user created instructions and/or prompts when ordering diagnostic tests or procedures,"Definition: In this task, confirm that user-created instructions or prompts display during diagnostic or procedure ordering.
Emphasis & Caution: Display must occur at order time.
Things to Avoid: Do not show instructions outside the ordering workflow."
The system shall allow medication orders to be placed and filled from local stocks of medications while providing full auditing of all medication orders within the medication profile,The system shall provide the ability for a clinician to save frequently used,"Definition: In this task, verify that clinicians can save frequently used items.
Emphasis & Caution: Saved items must be reusable later.
Things to Avoid: Do not count temporary saves."
The system shall provide a way for user to quickly click on the specifications that he or she wants for each order placed,If role-based access control (RBAC) is supported,"Definition: In this task, verify system behavior if role-based access control is supported.
Emphasis & Caution: Access must align with assigned roles.
Things to Avoid: Do not grant permissions outside defined roles."
The system shall allow user classes to be used across VistA to replace and/or complement security keys,The system shall provide protection to maintain the integrity of clinical data during concurrent access,"Definition: In this task, verify that clinical data integrity is protected during concurrent access.
Emphasis & Caution: Changes must not conflict or overwrite improperly.
Things to Avoid: Do not allow data corruption."
The system shall require the entry of an access code and a verify code to gain access to the system,The system shall provide protection to maintain the integrity of clinical data during concurrent access,"Definition: In this task, verify that clinical data integrity is protected during concurrent access.
Emphasis & Caution: Multiple users must be handled safely.
Things to Avoid: Do not ignore simultaneous access scenarios."
The system shall timeout after a period of inactivity,The system shall provide the ability to customize clinical templates,"Definition: In this task, confirm that clinical templates can be customized.
Emphasis & Caution: Customization must be user-editable.
Things to Avoid: Do not count fixed templates."
The system shall provide tools for creating business rules that apply to documents used by members of such groups,The system shall provide the ability to audit the date/time and user of each instance when a patient chart is printed by the system,"Definition: In this task, verify that the system audits date, time, and user for each patient chart print event.
Emphasis & Caution: All three audit elements must be recorded.
Things to Avoid: Do not log partial audit data."
The system shall support audit capability,The system shall provide the ability to re-print and re-fax prescriptions,"Definition: In this task, confirm that prescriptions can be re-printed and re-faxed.
Emphasis & Caution: Both actions must be repeatable.
Things to Avoid: Do not limit to first-time actions."
The system shall indicate problems with inactive codes have the ?#? symbol in the status column,The system shall provide the ability to display non-numeric current and historical test results as textual data,"Definition: In this task, verify that non-numeric test results are displayed as text for current and historical data.
Emphasis & Caution: Textual results must be readable.
Things to Avoid: Do not force numeric formats."
The system shall improve accessibility of online clinical information and results,The system shall provide an administrative function allowing an administrator to set rules for data retention,"Definition: In this task, verify that administrators can set data retention rules.
Emphasis & Caution: Rules must be configurable.
Things to Avoid: Do not hard-code retention periods."
The system shall allow physician offices to use social security numbers or medical record numbers to identify patients,The system shall provide the ability to query for a patient by more than one form of identification,"Definition: In this task, confirm that patients can be queried using more than one identifier.
Emphasis & Caution: Multiple identifiers must work together.
Things to Avoid: Do not restrict search to a single ID."
The system will abort when the user tries to login if tabs are not assigned to the user in their NEW PERSON file or if the RESTRICT PATIENT SELECTION prompt does not contain a Yes or No,The system shall provide a means to document a description of a medication and medication purpose when the medication name is unknown,"Definition: In this task, verify that medication description and purpose can be documented when the name is unknown.
Emphasis & Caution: Name omission must be allowed.
Things to Avoid: Do not require a medication name."
The system shall allow medication orders to be placed and filled from local stocks of medications while providing full auditing of all medication orders within the medication profile,The system shall provide the ability to create site-specific care plan,"Definition: In this task, confirm that site-specific care plans can be created.
Emphasis & Caution: Care plans must be configurable per site.
Things to Avoid: Do not enforce a single global plan."
The system shall display a message indicating the patient?s ability to pay for medical services must be evaluated,The HIE SHALL have the ability to Respond to a request for a prescription change from a pharmacy using NCPDP Script 8.1 (RXCHG,"Definition: In this task, verify that the HIE can respond to pharmacy prescription change requests using NCPDP Script 8.1 (RXCHG).
Emphasis & Caution: Use the correct standard and transaction type.
Things to Avoid: Do not accept non-NCPDP responses."
The system shall allow user classes to be used across VistA to replace and/or complement security keys,The system shall have the ability to report on the ordering of nonformulary medications,"Definition: In this task, confirm that the system can report on orders of nonformulary medications.
Emphasis & Caution: Nonformulary status must be identifiable.
Things to Avoid: Do not include formulary-only reports."
The system shall support audit capability,The system shall provide the ability to receive and store general laboratory results (includes ability to differentiate preliminary results and final results and the ability to process a corrected result),"Definition: In this task, verify that lab results can be received, stored, and differentiated by status.
Emphasis & Caution: Preliminary, final, and corrected results must be distinct.
Things to Avoid: Do not overwrite result history."
The system shall provide an option to so a user can quickly set up orders for frequently placed orders,The system shall provide the ability to query for a patient by more than one form of identification,"Definition: In this task, confirm that patients can be queried using more than one identifier.
Emphasis & Caution: Multiple identifiers must be supported together.
Things to Avoid: Do not restrict to a single ID."
The system shall have pre-defined progress note templates,The system shall provide the ability to maintain medication ordering dates,"Definition: In this task, verify that medication ordering dates are maintained by the system.
Emphasis & Caution: Dates must persist accurately.
Things to Avoid: Do not auto-change dates without action."
The system shall include the ability to print prescriptions for signature and fax prescriptions to a local pharmacy with an electronic signature,The system shall provide the ability to permit an ordering clinician to forward all (current and future) expiring order notifications to another clinician,"Definition: In this task, confirm that an ordering clinician can forward all current and future expiring order notifications to another clinician.
Emphasis & Caution: Forwarding must include future notifications automatically.
Things to Avoid: Do not limit to one-time forwarding."
The system shall timeout after a period of inactivity,The system shall capture user and date stamp for all prescription related events,"Definition: In this task, verify that all prescription-related events capture user and date stamps.
Emphasis & Caution: Both user and timestamp are required.
Things to Avoid: Do not allow unstamped events."
The system shall support audit capability,The system shall provide the ability to create site-specific care plan,"Definition: In this task, confirm that site-specific care plans can be created.
Emphasis & Caution: Care plans must vary by site.
Things to Avoid: Do not enforce a single global plan."
The system shall provide an open source integration platform to build interfaces to Billing/Practice Management systems,The system shall provide the ability to receive and display information received through electronic prescription eligibility checking,"Definition: In this task, verify that eligibility information from electronic prescription checks is received and displayed.
Emphasis & Caution: Information must be visible to users.
Things to Avoid: Do not store without display."
The system shall allow users to enter time in several different formats,The system shall provide the ability to re-print and re-fax prescriptions,"Definition: In this task, confirm that prescriptions can be re-printed and re-faxed.
Emphasis & Caution: Both actions must be repeatable.
Things to Avoid: Do not restrict to first-time actions."
The system will abort when the user tries to login if tabs are not assigned to the user in their NEW PERSON file or if the RESTRICT PATIENT SELECTION prompt does not contain a Yes or No,The system shall provide the ability to export structured data which removes those identifiers listed in the HIPAA definition of a limited dataset. This export on hardcopy and electronic output shall leave the actual PHI data unmodified in the original record,"Definition: In this task, verify that the system can export structured data with HIPAA limited dataset identifiers removed while keeping original PHI unchanged.
Emphasis & Caution: Ensure identifiers listed under HIPAA limited dataset are removed only in the export.
Things to Avoid: Modifying or deleting PHI in the original record."
The system shall capture history of received immunizations,The system shall provide end-users with the ability to browse or search for a drug by therapeutic class when ordering a medication,"Definition: In this task, confirm that end-users can browse or search drugs by therapeutic class during medication ordering.
Emphasis & Caution: The search must be usable at the point of ordering.
Things to Avoid: Testing drug search without therapeutic class filtering."
The system must require entry of a passcode and verification code to access the system.,Whether role-based access control (RBAC) is supported,"Definition: In this task, determine whether the system supports role-based access control (RBAC).
Emphasis & Caution: Check role-based permission differentiation.
Things to Avoid: Confusing RBAC with general user authentication."
The system must include the ability to print prescriptions for signature and fax prescriptions to a local pharmacy with an electronic signature.,The system must provide the ability to reprint and refax prescriptions.,"Definition: In this task, verify that the system allows prescriptions to be reprinted and refaxed.
Emphasis & Caution: Both print and fax functions must be supported.
Things to Avoid: Testing only initial prescription transmission."
The system should only automatically select (highlight in blue and place that entry in the field) a patient name if the user enters enough characters to uniquely identify a name in the list.,When sending user identity information between HIE,"Definition: In this task, verify how the system sends user identity information between HIEs.
Emphasis & Caution: Focus on identity data exchange behavior.
Things to Avoid: Evaluating non-identity data transmission."
The system must provide a platform to create interfaces with external laboratory services enabling automated order entry and results reporting.,The system must be able to accept,"Definition: In this task, confirm that the system is able to accept required inputs or data as specified.
Emphasis & Caution: Acceptance must occur without system errors.
Things to Avoid: Assuming acceptance without validation."
The system must include capabilities to order laboratory tests and review the results.,The system must provide the ability to display user-created instructions and/or prompts when ordering diagnostic tests or procedures.,"Definition: In this task, verify that user-created instructions or prompts are displayed when ordering diagnostic tests or procedures.
Emphasis & Caution: Instructions must be visible during ordering.
Things to Avoid: Checking instruction storage without display."
The system must include standard laboratory and orderable drug files.,The system must have the capacity to account for off-formulary drug orders.,"Definition: In this task, confirm that the system can account for off-formulary drug orders.
Emphasis & Caution: Off-formulary handling must be explicit.
Things to Avoid: Testing only formulary drugs."
The system must capture the history of vaccinations received,The system must provide the ability to display CCD documents,"Definition: In this task, verify that the system can display CCD documents.
Emphasis & Caution: CCD content must be readable and complete.
Things to Avoid: Evaluating only document storage."
The system must include capabilities to order laboratory tests and review the results.,The system must provide the ability to display current and historical non-numeric test results as textual data.,"Definition: In this task, verify that the system can display current and historical non-numeric test results as text.
Emphasis & Caution: Both current and historical results must be included.
Things to Avoid: Checking numeric results only."
The system must allow infinite hierarchies of subclasses to be created within the users&#39; hierarchical class structure.,The system must provide the ability to present a task list by user or user role.,"Definition: In this task, verify that the system can display task lists by individual user or by user role.
Emphasis & Caution: Ensure both user-based and role-based views exist.
Things to Avoid: Checking only a single user view."
The system must allow a user to forward a notification to someone else on the site.,The system will allow the provider to redirect notification regarding orders requiring a signature to another provider.,"Definition: In this task, verify that a provider can redirect order signature notifications to another provider.
Emphasis & Caution: Redirection must occur before signature completion.
Things to Avoid: Testing notification viewing without redirection."
The system must allow a user to forward a notification to someone else on the site.,The system must provide the ability to send data to register a patient in a clinical trial,"Definition: In this task, verify that the system can send data to register a patient in a clinical trial.
Emphasis & Caution: Data transmission must be successful.
Things to Avoid: Reviewing trial data without sending it."
The system must allow document types to inherit higher-level permissions when using classes to assign roles.,The system must allow medication order dates to be kept.,"Definition: In this task, verify that medication order dates are stored and retained by the system.
Emphasis & Caution: Dates must persist after saving.
Things to Avoid: Checking temporary or unsaved orders."
The system must provide an open source integration platform to create interfaces with billing/practice management systems.,The system must be able to identify all patients taking a specific medication.,"Definition: In this task, verify that the system can identify all patients taking a specific medication.
Emphasis & Caution: Results must include all matching patients.
Things to Avoid: Searching by patient instead of medication."
The system must capture the history of vaccinations received,The system must provide the ability to configure orders within order sets with default order details.,"Definition: In this task, verify that orders in order sets can be configured with default order details.
Emphasis & Caution: Defaults must auto-populate.
Things to Avoid: Manually entering all order details."
The system must have predefined progress note templates,The system must allow medication order dates to be kept.,"Definition: In this task, verify that medication order dates are stored and retained by the system.
Emphasis & Caution: Dates must be viewable after order creation.
Things to Avoid: Ignoring previously created orders."
The system will shut down when the user attempts to log in if the user is not assigned tabs in their NEW PERSON file or if the RESTRICT PATIENT SELECTION prompt does not contain a Yes or No response.,The system must offer the possibility of sending a request to coordinate the identification of the patient,"Definition: In this task, verify that the system can send a request to coordinate patient identification.
Emphasis & Caution: The request must be clearly transmitted.
Things to Avoid: Confirming identification without sending a request."
The system must include capabilities to order laboratory tests and review the results.,When access to a card is restricted and the glass has broken,"Definition: In this task, verify that restricted card access can be overridden using a break-glass mechanism.
Emphasis & Caution: Access must be logged after break-glass use.
Things to Avoid: Bypassing restrictions without break-glass."
The system must allow doctors&#39; offices to use Social Security numbers or medical record numbers to identify patients.,The system must have the capability to provide access to test and procedure instructions that can be customized by the physician or healthcare organization. These instructions may reside within the system or be provided via links to external sources,"Definition: In this task, verify that customizable test and procedure instructions are accessible to users.
Emphasis & Caution: Instructions may be internal or external links.
Things to Avoid: Checking non-customizable instructions only."
The system must have predefined progress note templates,The system must provide the ability to present medications to be administered over a selectable date/time range.,"Definition: In this task, verify that the system can display medications to be administered within a selectable date and time range.
Emphasis & Caution: The date/time range must be user-selectable.
Things to Avoid: Using fixed or default ranges only."
The system must allow users to enter time in several different formats,The HIE MUST have the capability to respond to a prescription change request from a pharmacy using the NCPDP 8.1 script (RXCHG,"Definition: In this task, verify that the HIE can respond to pharmacy prescription change requests using NCPDP 8.1 RXCHG.
Emphasis & Caution: Response must use the NCPDP 8.1 RXCHG standard.
Things to Avoid: Testing non-NCPDP or other script versions."
The system should allow the user to quickly click on the specifications they want for each order placed.,The system must allow medication order dates to be kept.,"Definition: In this task, verify that the system keeps and stores medication order dates.
Emphasis & Caution: Dates must persist after saving.
Things to Avoid: Checking unsaved or draft orders."
The system must require entry of a passcode and verification code to access the system.,"The system must provide the ability to select order details, including strength","Definition: In this task, verify that order details, including strength, can be selected.
Emphasis & Caution: Strength selection must be available.
Things to Avoid: Accepting default values without selection."
The system must include capabilities to order laboratory tests and review the results.,The system will allow the provider to redirect notification regarding orders requiring a signature to another provider.,"Definition: In this task, verify that providers can redirect signature-required order notifications to another provider.
Emphasis & Caution: Redirection must change the notification recipient.
Things to Avoid: Viewing notifications without redirecting."
The system should only automatically select (highlight in blue and place that entry in the field) a patient name if the user enters enough characters to uniquely identify a name in the list.,The system must provide the ability to present a task list by user or user role.,"Definition: In this task, verify that task lists can be presented by user or by user role.
Emphasis & Caution: Both user and role views must be supported.
Things to Avoid: Checking only one view type."
The system must allow a user to forward a notification to someone else on the site.,The system must provide an administrative function allowing an administrator to define data retention rules.,"Definition: In this task, verify that administrators can define data retention rules.
Emphasis & Caution: Function must be restricted to administrators.
Things to Avoid: Editing retention rules as a non-admin."
The system shall require the entry of an access code and angstrom verify code to increase access to the system,If role-based entree control (RBAC) is supported,"Definition: In this task, determine whether role-based access control (RBAC) is supported.
Emphasis & Caution: Permissions must vary by role.
Things to Avoid: Confusing RBAC with login authentication."
The system shall admit the ability to impress prescription_medicine for signature and facsimile_machine prescription_medicine to a local pharmacy with an electronic signature,The organisation shall provide the power to re-print and re-fax prescriptions,"Definition: In this task, verify that prescriptions can be re-printed and re-faxed.
Emphasis & Caution: Both re-print and re-fax must work.
Things to Avoid: Testing only initial transmission."
The system shall only auto-select(highlights in blue_angel and places that entry in the field) vitamin_A patient name if the user character enough characters to uniquely distinguish vitamin_A name in the lean,When place user identity information between HIEs,"Definition: In this task, verify that user identity information can be exchanged between HIEs.
Emphasis & Caution: Focus only on identity information exchange.
Things to Avoid: Evaluating non-identity data transfer."
The system shall provide a platform for work_up interfaces to outside lab services enabling automated order entry and ensue reporting,The scheme shall provide the ability to accept,"Definition: In this task, verify that the system can accept required inputs or data.
Emphasis & Caution: Acceptance must complete without errors.
Things to Avoid: Assuming acceptance without confirmation."
The organisation shall include capabilities for ordering laboratory tests and reviewing lead,The organization shall provide the ability to display user created instructions and/or prompts when ordering symptomatic examination or subprogram,"Definition: In this task, verify that user-created instructions or prompts are displayed when ordering examinations or subprograms.
Emphasis & Caution: Instructions must appear during ordering.
Things to Avoid: Checking storage without display."
The system shall include measure Laboratory and Medication orderable lodge,The system shall have the ability to report on the regularise of nonformulary medications,"Definition: In this task, verify that the system can report on the use of non-formulary medications.
Emphasis & Caution: Reports must clearly identify non-formulary items.
Things to Avoid: Reviewing formulary-only data."
The system_of_rules shall capture history of received immunizations,The organisation shall cater the ability to display CCD documents,"Definition: In this task, verify that CCD documents can be displayed.
Emphasis & Caution: Content must be readable.
Things to Avoid: Checking document storage only."
The system shall include potentiality for ordering testing_ground tests and reviewing results,The organisation shall provide the ability to video_display non-numeric current and historical test results as textual data,"Definition: In this task, verify that current and historical non-numeric test results are displayed as text.
Emphasis & Caution: Include both current and historical results.
Things to Avoid: Checking numeric results only."
The system shall admit infinite hierarchies of subclass to be created in the User power_structure Class structure,The system shall provide the ability to confront a list of tasks past user Beaver_State user role,"Definition: In this task, verify that task lists can be presented by user or by user role.
Emphasis & Caution: Both user and role views must exist.
Things to Avoid: Testing a single view only."
The system shall appropriate a user to foward notice to someone else at the internet_site,The system shall allow the provider to airt the notification concerning orders ask signature to some_other provider,"Definition: In this task, verify that providers can redirect signature-required order notifications to another provider.
Emphasis & Caution: Notification recipient must change.
Things to Avoid: Viewing notifications without redirecting."
The system shall allow axerophthol user to foward notice to soul else at the site,The system shall provide the ability to send data to register deoxyadenosine_monophosphate patient Indiana deoxyadenosine_monophosphate clinical trial,"Definition: In this task, verify that the system can send data to register a patient in a clinical trial.
Emphasis & Caution: Data must be successfully sent.
Things to Avoid: Reviewing trial data without transmission."
The system shall set_aside document types to inherit authorizations from type_A high level when using classes to assign roles,The system shall ply the ability to maintain medication say dates,"Definition: In this task, verify that medication order dates are maintained by the system.
Emphasis & Caution: Dates must persist after saving.
Things to Avoid: Checking unsaved orders."
The system shall provide an open seed integration platform to habitus interfaces to Billing/Practice management systems,The organization shall be able to identify all patients on a specific medication,"Definition: In this task, verify that the organization can identify all patients taking a specific medication.
Emphasis & Caution: Results must include all matching patients.
Things to Avoid: Searching by patient instead of medication."
The system shall capture history of received immunisation,The system shall provide the ability to configure orders inside grade sets with default grade detail,"Definition: In this task, verify that orders within order sets can be configured with default order details.
Emphasis & Caution: Defaults must auto-populate correctly.
Things to Avoid: Manually setting all details."
The system shall have pre-defined progress banker's_bill templates,The system shall provide the ability to maintain medicinal_drug ordering appointment,"Definition: In this task, verify that the system can maintain medication ordering dates.
Emphasis & Caution: Dates must be saved and retrievable.
Things to Avoid: Checking unsaved orders."
The system leave abort when the user attempt to login if tabs ar not attribute to the user in their NEW PERSON charge or if the RESTRICT PATIENT SELECTION prompt does not contain type_A Yes or atomic_number_102,The system shall provide the ability to send a query to coordinate patient identification,"Definition: In this task, verify that the system can send a query to coordinate patient identification.
Emphasis & Caution: The query must be successfully transmitted.
Things to Avoid: Confirming identification without sending a query."
The system shall include capabilities for regulate research_lab tests and reviewing results,When access to a chart is confine and the break the glass let occurred,"Definition: In this task, verify that restricted chart access can be overridden using a break-glass function.
Emphasis & Caution: Break-glass access must be logged.
Things to Avoid: Bypassing restrictions without break-glass."
The system shall allow physician authority to use social security numbers operating_room medical show numbers to identify patients,The system shall have the ability to bring_home_the_bacon access to screen and procedure instructions that can be customize by the physician operating_theater wellness organization. These instructions may reside within the system operating_theater be leave through links to external sources,"Definition: In this task, verify that customizable test and procedure instructions are accessible.
Emphasis & Caution: Instructions may be internal or external links.
Things to Avoid: Checking non-customizable instructions only."
The system shall have pre-defined progress note template,The organization shall provide the ability to demo medications to represent administered over a selectable date/time range,"Definition: In this task, verify that medications administered can be displayed over a selectable date and time range.
Emphasis & Caution: The range must be user-selectable.
Things to Avoid: Using fixed date/time ranges only."
The system shall allow_for users to introduce time in several different formats,The cannonball_along SHALL have the ability to Respond to type_A request for type_A prescription_drug change from type_A pharmacy using NCPDP Script 8.1 (RXCHG,"Definition: In this task, verify that the system can respond to pharmacy prescription change requests using NCPDP Script 8.1 RXCHG.
Emphasis & Caution: Response must follow NCPDP 8.1 RXCHG.
Things to Avoid: Testing other standards or versions."
The system shall bring_home_the_bacon angstrom way for user to quickly click on the stipulation that he or she privation for each order placed,The system shall provide the ability to defend medication ordering date,"Definition: In this task, verify that medication ordering dates are preserved by the system.
Emphasis & Caution: Dates must persist after saving.
Things to Avoid: Ignoring historical orders."
The organization shall require the entry of Associate_in_Nursing access encrypt and a verify encrypt to gain access to the organization,The organisation shall provide the ability to quality order details including strength,"Definition: In this task, verify that order details, including strength, can be selected.
Emphasis & Caution: Strength selection must be available.
Things to Avoid: Accepting defaults without validation."
The system shall include capabilities for rank laboratory tests and reviewing resultant,The system shall appropriate the provider to airt the notification concerning orders requiring signature to another provider,"Definition: In this task, verify that providers can redirect signature-required order notifications to another provider.
Emphasis & Caution: Notification recipient must change successfully.
Things to Avoid: Viewing notifications without redirecting."
The system shall only auto-select(highlights in racy and places that entrance in the field) a affected_role name if the user type enough fiber to unambiguously identify a name in the list,The system_of_rules shall offer the ability to present a list of tasks by user or user character,"Definition: In this task, verify that the system can present a list of tasks filtered by user or user role/character.
Emphasis & Caution: Ensure filtering works correctly for different users or roles.
Things to Avoid: Do not assume default or unfiltered task lists."
The organisation shall allow a user to foward notification to someone else atomic_number_85 the website,The system shall provide an administrative function allowing an administrator to gear_up rules for information retention,"Definition: In this task, confirm that an administrator can configure rules for information retention.
Emphasis & Caution: Only administrative access should allow this configuration.
Things to Avoid: Do not test with non-admin accounts."
The system shall require code entry of an access code and to gain the a verify access to the system,If access supported role-based (RBAC) is control,"Definition: In this task, check whether the system enforces role-based access control (RBAC).
Emphasis & Caution: Validate access differences between roles.
Things to Avoid: Do not ignore permission boundaries."
an prescriptions shall include the ability to print system for The and fax prescriptions to a local pharmacy with signature electronic signature,The system shall provide re-print to the ability and re-fax prescriptions,"Definition: In this task, verify that the system supports re-printing and re-faxing prescriptions.
Emphasis & Caution: Both functions must be available and distinct.
Things to Avoid: Do not test only one of the two actions."
The system shall only auto-select(highlights in blue and to that entry in the field) a the name if the user types enough name places uniquely identify a characters in patient list,information user sending between When identity HIEs,"Definition: In this task, confirm that user information is correctly sent between HIEs with identity matching.
Emphasis & Caution: Identity consistency must be maintained.
Things to Avoid: Do not overlook identity mismatches."
reporting system shall order a platform for building interfaces to external lab services enabling entry provide automated and results The,The provide shall system ability to the accept,"Definition: In this task, verify that the system can accept required inputs or data as intended.
Emphasis & Caution: Check acceptance without errors.
Things to Avoid: Do not test incomplete or invalid inputs unless specified."
The system ordering include reviewing for shall laboratory tests and results capabilities,The display shall tests the provide to system user created instructions and/or prompts when ordering diagnostic ability or procedures,"Definition: In this task, check that the system displays user-created instructions or prompts when ordering diagnostic tests or procedures.
Emphasis & Caution: Instructions must appear at the time of ordering.
Things to Avoid: Do not test outside the ordering workflow."
Standard and system include The Laboratory shall Medication orderable files,The system shall have the ability ordering to on report the of nonformulary medications,"Definition: In this task, verify that the system can order and report non-formulary medications.
Emphasis & Caution: Ensure non-formulary status is clearly indicated.
Things to Avoid: Do not include formulary medications."
