High_Requirements,Low_Requirements,Instruction
Safety Subsystem: Failure LED Hardware faults that prevent execution of thread cause the failure LED to illuminate,low-battery warning. If the estimated battery life remaining is less than ?lba = 3 minutes the pump shall issue a low-battery warning,"Definition: In this task, verify the pump issues a low-battery warning when remaining battery life is low.
Emphasis & Caution: Trigger when estimated battery life is less than 3 minutes.
Things to Avoid: Missing or late warnings."
Fluid Subsystem: Pump The pump moves fluid at specified rate  primes itself  announces if priming fails  indicates when it's too hot  and halts pumping when commanded,hardware fault indicator. Hardware faults that prevent operation of the Control Panel shall illuminate a hardware fault indicator (light-emitting diode),"Definition: In this task, confirm hardware faults illuminate the hardware fault indicator LED.
Emphasis & Caution: Fault must prevent Control Panel operation.
Things to Avoid: Using non-LED or inactive indicators."
Functional Safety Architecture The functional safety architecture separates operation from error/fault detection  with a few exceptions. This allows safety requirements to be more easily achieved and verified. Components comprising the functional safety architecture are: Upstream Monitor Downstream Monitor Pump Fault Manager Alarm Thread  Error Detector Fault Logger  Failure LED  Power Control,empty-reservoir alarm. If the drug volume in the reservoir measures less than Vers =0.5 ml and an infusion is in progress an empty-reservoir alarm shall be issued stopping the pump,"Definition: In this task, ensure an empty-reservoir alarm stops the pump during infusion.
Emphasis & Caution: Trigger when volume is less than 0.5 ml while infusing.
Things to Avoid: Continuing infusion below threshold."
Operation Subsystem: Control Panel The control panel combines a touch panel with a speaker by which a clinician can enter and confirm configuration and see and hear alarms and warnings. is used by an authorized clinician to start and stop infusion displays the prescription read from the drug container by the scanner for confirmation or rejection. displays the PCA pump's status. allows request of a bolus by a clinician. allows entry of the clinician requested bolus duration displays alarm and warning indications sounds alerts for alarm and warning indications allows alarm inactivation displays if and how alarms are currently inactivated,log retention. Information in event and Fault Logs shall be retained for at least ?log= 1000 hours after the PCA pump is turned-off and unplugged,"Definition: In this task, verify event and fault log retention after power-off and unplugging.
Emphasis & Caution: Retention must be at least 1000 hours.
Things to Avoid: Clearing logs early."
Power Subsystem: Battery Provides reserve energy to operate the PCA Pump when mains power fails,basal under-infusion warning. If delivered basal flow rate is less than the prescribed basal rate setting by more than its allowed tolerance over a period of more than 5 minutes or immediately if the flow stops the pump shall issue a basal under-infusion warning. (EC3.2.8),"Definition: In this task, detect basal under-infusion and issue a warning.
Emphasis & Caution: Trigger if under-delivery exceeds tolerance for over 5 minutes or immediately if flow stops.
Things to Avoid: Delayed or missing warnings."
Safety Subsystem: Alarm Thread The alarm thread (within the alarm process) evaluates fault signals to determine whether the infusion rate should be changed  issues alarm and warning signals to be sounded and displayed by the control panel  and creates fault entries to be stored in the fault log,power and battery failure. Because with either working battery or power supply can operate the pump if the battery failure alarm and either the voltage out-o-range or the power supply failure alarms the the pump rate will be off otherwise the pump rate will continue at its previous value,"Definition: In this task, confirm pump rate behavior during power and battery failure conditions.
Emphasis & Caution: Pump rate must stop only when battery failure and voltage or power supply alarms occur.
Things to Avoid: Unnecessary rate changes."
Fluid Subsystem: Drug Reservoir The drug reservoir holds liquid drug until infused,power and battery failure. Because with either working battery or power supply can operate the pump if the battery failure alarm and either the voltage out-o-range or the power supply failure alarms the the pump rate will be off otherwise the pump rate will continue at its previous value,"Definition: In this task, confirm pump rate behavior during power and battery failure conditions.
Emphasis & Caution: Pump rate must stop only when battery failure and voltage or power supply alarms occur.
Things to Avoid: Unnecessary rate changes."
Operation Subsystem: Control Panel The control panel combines a touch panel with a speaker by which a clinician can enter and confirm configuration and see and hear alarms and warnings. is used by an authorized clinician to start and stop infusion displays the prescription read from the drug container by the scanner for confirmation or rejection. displays the PCA pump's status. allows request of a bolus by a clinician. allows entry of the clinician requested bolus duration displays alarm and warning indications sounds alerts for alarm and warning indications allows alarm inactivation displays if and how alarms are currently inactivated,pump drug. The mechanical pump shall pump drug at precribed flow rates for basal bolus and KVO infusion when commanded,"Definition: In this task, verify the pump delivers drug at prescribed basal, bolus, and KVO flow rates when commanded.
Emphasis & Caution: Flow rates must match prescriptions.
Things to Avoid: Delivering incorrect rates."
Functional Safety Architecture The functional safety architecture separates operation from error/fault detection  with a few exceptions. This allows safety requirements to be more easily achieved and verified. Components comprising the functional safety architecture are: Upstream Monitor Downstream Monitor Pump Fault Manager Alarm Thread  Error Detector Fault Logger  Failure LED  Power Control,basal infusion flow tolerance. The pump shall deliver basal infusion at the prescribed basal rate within a basal infusion flow tolerance of Fbasal tol = 0.5 ml/hr of the prescribed basal rate,"Definition: In this task, check basal infusion accuracy against the prescribed rate.
Emphasis & Caution: Flow must be within ¡À0.5 ml/hr of the prescribed basal rate.
Things to Avoid: Exceeding tolerance."
Power Subsystem: Battery Provides reserve energy to operate the PCA Pump when mains power fails,bolus over-infusion alarm. If delivered patient-requested bolus flow rate exceeds the prescribed patient-requested bolus rate setting by more than its allowed tolerance over a period of more than 1 minute or immediately if the pump goes into free flow the pump shall issue a bolus over-infusion alarm. (EC 3.2.7),"Definition: In this task, detect bolus over-infusion and issue an alarm.
Emphasis & Caution: Trigger if over-delivery exceeds tolerance for over 1 minute or immediately on free flow.
Things to Avoid: Missing over-infusion alarms."
Safety Subsystem: Fault Logger The fault logger records all errors that are detected. As such it is pure hardware that does not depend on thread execution. It also maintains a hardware real-time clock used for timestamps,power and battery failure. Because with either working battery or power supply can operate the pump if the battery failure alarm and either the voltage out-o-range or the power supply failure alarms the the pump rate will be off otherwise the pump rate will continue at its previous value,"Definition: In this task, verify pump rate behavior during power and battery failure scenarios.
Emphasis & Caution: Pump rate must stop only when battery failure and voltage out-of-range or power supply failure alarms occur.
Things to Avoid: Changing the rate under other conditions."
Operational Subsystem: Event Logger Thread The event logger thread records all actions or events for later review or audit,square bolus over-infusion alarm. If delivered clinician-requested bolus flow rate exceeds the calculated square bolus rate by more than its allowed tolerance over a period of more than 5 minutes or immediately if the pump goes into free flow the pump shall issue a square bolus over-infusion alarm. (EC3.2.7),"Definition: In this task, detect square bolus over-infusion and issue an alarm.
Emphasis & Caution: Trigger if over-delivery exceeds tolerance for over 5 minutes or immediately on free flow.
Things to Avoid: Missing or delayed alarms."
Power Subsystem:Power Control Switches between battery-backup and mains supply  and detects anomalies like voltage out-of-range,reverse flow. The mechanical pump shall not allow reverse flow from the patient into the pump,"Definition: In this task, verify the pump prevents reverse flow from the patient into the pump.
Emphasis & Caution: Reverse flow must be mechanically blocked.
Things to Avoid: Allowing any backflow."
Operation Subsystem: Control Panel The control panel combines a touch panel with a speaker by which a clinician can enter and confirm configuration and see and hear alarms and warnings. is used by an authorized clinician to start and stop infusion displays the prescription read from the drug container by the scanner for confirmation or rejection. displays the PCA pump's status. allows request of a bolus by a clinician. allows entry of the clinician requested bolus duration displays alarm and warning indications sounds alerts for alarm and warning indications allows alarm inactivation displays if and how alarms are currently inactivated,battery failure alarm. The PCA pump shall detect battery failure and issue a battery failure alarm,"Definition: In this task, confirm battery failure is detected and a battery failure alarm is issued.
Emphasis & Caution: Alarm must trigger upon failure.
Things to Avoid: Missing or delayed alarms."
Operation Subsystem: Operation Thread The operation thread performs primary pump operation control,safety architecture. The PCA pump shall implement a safety architecture that separates normal operation from fault detection and response,"Definition: In this task, verify the safety architecture separates normal operation from fault detection and response.
Emphasis & Caution: Separation must be clearly implemented.
Things to Avoid: Mixing normal control with fault handling."
Power Subsystem: Battery Provides reserve energy to operate the PCA Pump when mains power fails,prescription confirmation. An authorized clinician must personally confirm the prescription is authentic and meant for the patient to be infused. The routine procedures by which clinicians load the drug reservoir must ensure that the prescription lled by an authorized pharmacist at the hospital pharmacy is meant for the patient (to be),"Definition: In this task, confirm an authorized clinician authenticates and patient-matches the prescription.
Emphasis & Caution: Prescription must be pharmacist-filled and clinician-confirmed.
Things to Avoid: Skipping authentication steps."
Safety Subsystem: Alarm Thread The alarm thread (within the alarm process) evaluates fault signals to determine whether the infusion rate should be changed  issues alarm and warning signals to be sounded and displayed by the control panel  and creates fault entries to be stored in the fault log,occlusion alarm. When an occlusion alarm occurs the pump shall be stopped immediately without completing the current pump stroke,"Definition: In this task, verify immediate pump stop on occlusion alarm.
Emphasis & Caution: Pump must stop without completing the current stroke.
Things to Avoid: Completing or delaying the stroke."
Operational Subsystem: Event Logger Thread The event logger thread records all actions or events for later review or audit,fault log. The PCA pump shall maintain an electronic fault log to record each fault condition and the associated alarm and/or alert issued,"Definition: In this task, confirm the pump records all fault conditions and associated alarms in a fault log.
Emphasis & Caution: Each fault must be logged with its alarm or alert.
Things to Avoid: Incomplete or missing records."
Fluid Subsystem: Drug Reservoir The drug reservoir holds liquid drug until infused,continuous reverse delivery. During normal use and/or single fault condition of the equipment continuous reverse delivery shall not be possible (from IEC 601-2-24),"Definition: In this task, ensure continuous reverse delivery cannot occur.
Emphasis & Caution: Applies during normal use and single-fault conditions.
Things to Avoid: Allowing sustained reverse delivery."
Functional Safety Architecture The functional safety architecture separates operation from error/fault detection  with a few exceptions. This allows safety requirements to be more easily achieved and verified. Components comprising the functional safety architecture are: Upstream Monitor Downstream Monitor Pump Fault Manager Alarm Thread  Error Detector Fault Logger  Failure LED  Power Control,continuous reverse delivery. During normal use and/or single fault condition of the equipment continuous reverse delivery shall not be possible (from IEC 601-2-24),"Definition: In this task, ensure continuous reverse delivery cannot occur.
Emphasis & Caution: Applies during normal use and single-fault conditions.
Things to Avoid: Allowing sustained reverse delivery."
Operation Subsystem: Control Panel The control panel combines a touch panel with a speaker by which a clinician can enter and confirm configuration and see and hear alarms and warnings. is used by an authorized clinician to start and stop infusion displays the prescription read from the drug container by the scanner for confirmation or rejection. displays the PCA pump's status. allows request of a bolus by a clinician. allows entry of the clinician requested bolus duration displays alarm and warning indications sounds alerts for alarm and warning indications allows alarm inactivation displays if and how alarms are currently inactivated,square bolus under-infusion warning. If delivered clinician-requested bolus flow rate is less than the calculated square bolus rate by more than its allowed tolerance over a period of more than 5 minutes or immediately if the flow stops the pump shall issue a square bolus under-infusion warning. (EC3.2.8),"Definition: In this task, identify when a square bolus under-infusion warning must be triggered based on flow rate deviation or flow stop.
Emphasis & Caution: Trigger if deviation exceeds tolerance for over 5 minutes or immediately if flow stops.
Things to Avoid: Do not ignore tolerance or timing conditions."
Functional Safety Architecture The functional safety architecture separates operation from error/fault detection  with a few exceptions. This allows safety requirements to be more easily achieved and verified. Components comprising the functional safety architecture are: Upstream Monitor Downstream Monitor Pump Fault Manager Alarm Thread  Error Detector Fault Logger  Failure LED  Power Control,occlusion alarm. When an occlusion alarm occurs the pump shall be stopped immediately without completing the current pump stroke,"Definition: In this task, determine the correct pump response when an occlusion alarm occurs.
Emphasis & Caution: Pump must stop immediately without completing the current stroke.
Things to Avoid: Do not allow the pump to finish the stroke."
Power Subsystem: Battery Provides reserve energy to operate the PCA Pump when mains power fails,safety architecture. The PCA pump shall implement a safety architecture that separates normal operation from fault detection and response,"Definition: In this task, verify that the PCA pump design separates normal operation from fault detection and response.
Emphasis & Caution: Separation of functions is mandatory.
Things to Avoid: Do not merge normal operation with fault handling."
Fluid Subsystem: Drug Reservoir The drug reservoir holds liquid drug until infused,soft limit confirmation. Prescriptions that violate the soft limits of the drug in the drug library shall issue a visible and audible warning requiring a soft limit confirmation by the clinician,"Definition: In this task, specify the required response when a prescription violates soft drug limits.
Emphasis & Caution: A visible and audible warning and clinician confirmation are required.
Things to Avoid: Do not allow continuation without confirmation."
Power Subsystem: Battery Provides reserve energy to operate the PCA Pump when mains power fails,empty-reservoir alarm. If the drug volume in the reservoir measures less than Vers =0.5 ml and an infusion is in progress an empty-reservoir alarm shall be issued stopping the pump,"Definition: In this task, determine when an empty-reservoir alarm must stop the pump.
Emphasis & Caution: Trigger if volume is below 0.5 ml during infusion.
Things to Avoid: Do not continue infusion below the threshold."
Safety Subsystem: Fault Logger The fault logger records all errors that are detected. As such it is pure hardware that does not depend on thread execution. It also maintains a hardware real-time clock used for timestamps,minimum KVO flow rate. The pump shall maintain a minimum KVO flow rate of FKVO = 1/ml at all times during infusion even during alarms unless the alarm also stops flow. Table 4 defines which alarms also stop drug flow completely,"Definition: In this task, confirm that the pump maintains the minimum KVO flow rate during infusion.
Emphasis & Caution: Maintain FKVO = 1 ml/h unless an alarm stops flow.
Things to Avoid: Do not stop KVO flow for alarms that do not halt flow."
Power Subsystem:Power Control Switches between battery-backup and mains supply  and detects anomalies like voltage out-of-range,event log. The PCA pump shall maintain an electronic event log to record each action taken by the pump and each event sensed of its environment,"Definition: In this task, ensure the PCA pump records all actions and sensed events in an electronic log.
Emphasis & Caution: Log both pump actions and environmental events.
Things to Avoid: Do not omit any event or action."
Operation Subsystem: Operation Thread The operation thread performs primary pump operation control,tamper-resistant door. Because the drugs used for analgesia are often narcotic requiring Drug Enforcement Agency (DEA) tracking if used in the United States the drug reservoir and means to change prescriptions during infusion must be inhibited with a locked tamper-resistant door,"Definition: In this task, verify that the drug reservoir and prescription changes are protected by a locked tamper-resistant door.
Emphasis & Caution: Access must be inhibited during infusion.
Things to Avoid: Do not allow unauthorized access."
Safety Subsystem: Failure LED Hardware faults that prevent execution of thread cause the failure LED to illuminate,soft limit confirmation. Prescriptions that violate the soft limits of the drug in the drug library shall issue a visible and audible warning requiring a soft limit confirmation by the clinician,"Definition: In this task, specify the required response when a prescription exceeds soft drug limits.
Emphasis & Caution: A visible and audible warning with clinician confirmation is required.
Things to Avoid: Do not bypass the warning or confirmation."
Fluid Subsystem: Drug Reservoir The drug reservoir holds liquid drug until infused,bolus under-infusion warning. If patient-requested bolus is less than the prescribed bolus rate setting by more than its allowed tolerance over a period of more than 1 minute or immediately if the flow stops the pump shall issue a bolus under-infusion warning. (EC3.2.8),"Definition: In this task, identify when a bolus under-infusion warning must be issued for patient-requested bolus delivery.
Emphasis & Caution: Trigger if deviation exceeds tolerance for over 1 minute or immediately if flow stops.
Things to Avoid: Do not ignore short-duration or flow-stop conditions."
Operation Subsystem: Control Panel The control panel combines a touch panel with a speaker by which a clinician can enter and confirm configuration and see and hear alarms and warnings. is used by an authorized clinician to start and stop infusion displays the prescription read from the drug container by the scanner for confirmation or rejection. displays the PCA pump's status. allows request of a bolus by a clinician. allows entry of the clinician requested bolus duration displays alarm and warning indications sounds alerts for alarm and warning indications allows alarm inactivation displays if and how alarms are currently inactivated,empty-reservoir alarm. If the drug volume in the reservoir measures less than Vers =0.5 ml and an infusion is in progress an empty-reservoir alarm shall be issued stopping the pump,"Definition: In this task, identify when to issue an empty-reservoir alarm and stop the pump.
Emphasis & Caution: Trigger only if volume is <0.5 ml during active infusion.
Things to Avoid: Do not trigger when infusion is not in progress."
Fluid Subsystem: Drug Reservoir The drug reservoir holds liquid drug until infused,pump overheated alarm. If the pump gets overheated to more than Tpoh = 55 C the pump shall issue a pump overloaded alarm,"Definition: In this task, determine when a pump overheated alarm must be issued.
Emphasis & Caution: Trigger only if temperature exceeds 55¡ãC.
Things to Avoid: Do not alarm below the threshold."
Safety Subsystem: Alarm Thread The alarm thread (within the alarm process) evaluates fault signals to determine whether the infusion rate should be changed  issues alarm and warning signals to be sounded and displayed by the control panel  and creates fault entries to be stored in the fault log,start infusion. Upon the clinician's pressing of the start button prescribed infusion shall commence,"Definition: In this task, confirm that infusion starts when the clinician presses the start button.
Emphasis & Caution: Infusion must match the prescribed settings.
Things to Avoid: Do not start infusion without clinician input."
Safety Subsystem: Fault Logger The fault logger records all errors that are detected. As such it is pure hardware that does not depend on thread execution. It also maintains a hardware real-time clock used for timestamps,remaining battery minutes. The user interface must show that the PCA pump is working on battery backup and an estimate of the number of minutes of battery-powered infusion remain,"Definition: In this task, verify that the UI shows battery mode and remaining battery minutes.
Emphasis & Caution: Both battery status and time estimate must be visible.
Things to Avoid: Do not omit either indicator."
Fluid Subsystem: Drug Reservoir The drug reservoir holds liquid drug until infused,stop infusion. Upon the clinician's pressing of the stop button prescribed infusion shall halt,"Definition: In this task, confirm that infusion stops when the clinician presses the stop button.
Emphasis & Caution: Infusion must halt immediately.
Things to Avoid: Do not allow continued delivery."
"Safety Subsystem: Fault Recorder The Fault Logger logs all errors detected. Therefore, it is pure hardware and does not rely on thread execution. It also maintains a hardware real-time clock for timestamps",Failure log. PCA pumps shall maintain an electronic fault log to record each fault condition and associated alerts and/or alerts issued,"Definition: In this task, ensure all fault conditions and related alerts are recorded in a fault log.
Emphasis & Caution: Log each fault and associated alert.
Things to Avoid: Do not miss or overwrite fault records."
Safety Subsystem: Pump Fault Manager The Pump Fault Manager determines whether measured upstream and downstream flow rates are within tolerances for the specified flow rate and aggregates other pump fault indications into a combined pump fault indication,"Bolus Insufficient Warning. If the patient requests a bolus volume below the prescribed bolus rate setting, exceeds its allowed tolerance for more than 1 minute, or if flow is stopped, the pump will immediately issue a bolus underdelivery warning. (EC3.2.8)","Definition: In this task, identify when a bolus underdelivery warning must be issued.
Emphasis & Caution: Trigger if tolerance is exceeded for over 1 minute or if flow stops.
Things to Avoid: Do not delay or suppress the warning."
Fluid Subsystem: Medication Reservoir Medication reservoir holds liquid medication until infusion,Medication Storage. Medication reservoirs contain liquid analgesics provided by the hospital pharmacy and loaded into the PCA pump by the clinician,"Definition: In this task, verify correct storage and loading of medication reservoirs.
Emphasis & Caution: Medications must come from the hospital pharmacy and be loaded by a clinician.
Things to Avoid: Do not assume non-clinician loading."
"Safety Subsystem: Alarm Thread The alarm thread (within the alarm process) evaluates fault signals to determine whether the infusion rate should be changed. Issues alarm and warning signals, which are issued and displayed by the control panel, and creates fault entries to be stored in the fault log.","Insufficient basal infusion warning. If the delivered basal flow is lower than the specified basal flow setting, exceeds its allowed tolerance for more than 5 minutes, or if the flow stops immediately, the pump shall issue an underbasal infusion warning. (EC3.2.8)","Definition: In this task, identify when an underbasal infusion warning must be issued.
Emphasis & Caution: Trigger if deviation exceeds tolerance for over 5 minutes or if flow stops.
Things to Avoid: Do not ignore timing or flow-stop conditions."
Fluid Subsystem: Medication Reservoir Medication reservoir holds liquid medication until infusion,"Tamper-proof door. Because medications used for pain relief are often narcotics and require tracking by the Drug Enforcement Administration (DEA) if used in the United States, locked tamper-resistant doors must be used to prohibit medication storage and prescription changes during infusion. device","Definition: In this task, verify that a locked tamper-resistant door prevents access during infusion.
Emphasis & Caution: Medication storage and prescription changes must be blocked during infusion.
Things to Avoid: Do not allow access without unlocking."
Safety Subsystem: Pump Fault Manager The Pump Fault Manager determines whether measured upstream and downstream flow rates are within tolerances for the specified flow rate and aggregates other pump fault indications into a combined pump fault indication,"Square bolus over-infusion alarm. If the delivering clinician-required bolus flow exceeds the calculated square bolus flow by exceeding its allowed tolerance for more than 5 minutes, or if the pump goes into free flow, the pump shall immediately sound a square bolus over-infusion alarm. (EC3.2.7)","Definition: In this task, identify when to trigger a square bolus over-infusion alarm.
Emphasis & Caution: Trigger if tolerance is exceeded for over 5 minutes or if free flow occurs.
Things to Avoid: Do not delay the alarm."
Fluid Subsystem: Medication Reservoir Medication reservoir holds liquid medication until infusion,Battery failure alarm. The PCA pump should detect battery failure and sound a battery failure alarm,"Definition: In this task, detect battery failure and issue a battery failure alarm.
Emphasis & Caution: Battery failure must be identified automatically.
Things to Avoid: Do not ignore battery faults."
Operations Subsystem: Event Recorder Thread Event Recorder Thread records all operations or events for later viewing or auditing,Priorities. The priority of alarms and warnings shall be determined in accordance with the standard IEC 60601-1-8 Medical electrical equipment - Part 1-8: General requirements for safety - Collateral standard: Alarm systems - General requirements for medical electrical equipment and alarm systems Tests and guidelines Electrical System,"Definition: In this task, verify alarm and warning priorities follow IEC 60601-1-8 standards.
Emphasis & Caution: Priority assignment must comply with the standard.
Things to Avoid: Do not assign arbitrary priorities."
Fluid Subsystem: Medication Reservoir Medication reservoir holds liquid medication until infusion,"Pump overheat alarm. If the pump overheats beyond Tpoh = 55 C, the pump will sound a pump overload alarm","Definition: In this task, identify when to issue a pump overheat alarm.
Emphasis & Caution: Trigger only if temperature exceeds 55¡ãC.
Things to Avoid: Do not alarm below the threshold."
Operations Subsystem: Event Recorder Thread Event Recorder Thread records all operations or events for later viewing or auditing,Issue alerts and warnings. The PCA pump should emit alarms and warnings that require the clinician&#39;s attention,"Definition: In this task, ensure the pump issues alarms and warnings requiring clinician attention.
Emphasis & Caution: Alerts must be noticeable to clinicians.
Things to Avoid: Do not suppress required alerts."
"Safety Subsystem: Fault Recorder The Fault Logger logs all errors detected. Therefore, it is pure hardware and does not rely on thread execution. It also maintains a hardware real-time clock for timestamps",Battery minutes remaining. The user interface must indicate that the PCA pump is operating on battery backup and estimate the remaining minutes of battery-powered infusion.,"Definition: In this task, verify the UI shows battery mode and remaining battery minutes.
Emphasis & Caution: Both status and time estimate must be displayed.
Things to Avoid: Do not omit either indicator."
"Operating Subsystem: Control Panel The control panel combines a touch panel with a speaker that allows the clinician to enter and confirm configurations and view and hear alarms and warnings. Used by authorized clinicians to start and stop infusions, displaying the prescription read by the scanner from the medication container for confirmation or rejection. Displays PCA pump status. Clinicians are allowed to make bolus requests. Allows entry of clinician-requested bolus duration Displays alarm and warning indications Alert and warning indications Sounds alarms Allows alarm deactivation Shows if and how the alarm is currently deactivated","Square bolus underinfusion warning. If the delivering clinician requested bolus flow rate is less than the calculated square bolus flow rate and exceeds its allowed tolerance for more than 5 minutes, or if flow ceases, the pump shall immediately issue a square bolus underinfusion warning. (EC3.2.8)","Definition: In this task, identify when to issue a square bolus under-infusion warning.
Emphasis & Caution: Trigger if tolerance is exceeded for over 5 minutes or if flow stops.
Things to Avoid: Do not ignore flow cessation."
Security Subsystem: Fault LED A hardware fault that prevents thread execution causes the Fault LED to light up,"Low battery warning. If the remaining battery life is estimated to be less than ?lba = 3 minutes, the pump will issue a low battery warning","Definition: In this task, identify when to issue a low battery warning.
Emphasis & Caution: Trigger if remaining battery life is under 3 minutes.
Things to Avoid: Do not warn above the threshold."
Security Subsystem: Fault LED A hardware fault that prevents thread execution causes the Fault LED to light up,"Square bolus underinfusion warning. If the delivering clinician requested bolus flow rate is less than the calculated square bolus flow rate and exceeds its allowed tolerance for more than 5 minutes, or if flow ceases, the pump shall immediately issue a square bolus underinfusion warning. (EC3.2.8)","Definition: In this task, identify when to issue a square bolus under-infusion warning.
Emphasis & Caution: Trigger if tolerance is exceeded for over 5 minutes or if flow stops.
Things to Avoid: Do not delay or suppress the warning."
"Power subsystem: Power control switches between backup battery and main power, and detects abnormal conditions such as voltage out of range",Security architecture. PCA pumps should implement a safety architecture that separates normal operation from fault detection and response,"Definition: In this task, verify the safety architecture separates normal operation from fault handling.
Emphasis & Caution: Functional separation is mandatory.
Things to Avoid: Do not merge operational and fault logic."
Safety Subsystem: Pump Fault Manager The Pump Fault Manager determines whether measured upstream and downstream flow rates are within tolerances for the specified flow rate and aggregates other pump fault indications into a combined pump fault indication,Medication Storage. Medication reservoirs contain liquid analgesics provided by the hospital pharmacy and loaded into the PCA pump by the clinician,"Definition: In this task, verify that medication reservoirs contain liquid analgesics from the hospital pharmacy and are loaded by a clinician.
Emphasis & Caution: Both source and loader must be correct.
Things to Avoid: Do not assume non-clinician loading."
condom Subsystem: Fault Logger The fault faller records all errors that are detected. As such it is pure hardware that perform not depend on thread execution. IT also maintains type_A hardware real-time clock used for timestamps,fault log. The PCA pump shall maintain Associate_in_Nursing electronic fault log to record for_each_one fault condition and the associated alarm and/or alert put_out,"Definition: In this task, ensure the PCA pump records all fault conditions and related alarms or alerts in an electronic fault log.
Emphasis & Caution: Every fault must have a corresponding record.
Things to Avoid: Do not miss or overwrite fault entries."
Safety Subsystem: Pump Fault director The pump break director determines if the measured upstream and downstream flow rates live within tolerance of the speci ed rate and aggregates early pump break indications into a combined pump break indication,bolus under-infusion warning. If patient-requested bolus is less than the prescribed bolus rate setting by more than IT allow_for leeway over a menstruum of more than 1 hour Oregon immediately if the flow stops the pump shall put_out a bolus under-infusion warning. (EC3.2.8),"Definition: In this task, identify when a bolus under-infusion warning must be issued for patient-requested bolus delivery.
Emphasis & Caution: Trigger if deviation exceeds tolerance for over 1 hour or immediately if flow stops.
Things to Avoid: Do not ignore prolonged under-delivery."
Fluid Subsystem: dose Reservoir The drug reservoir hold_up liquid drug until infused,drug reservoir. The drug reservoir keep smooth pain-killer supplied by the hospital pharmacy and ladened into the PCA pump by the clinician,"Definition: In this task, verify that the drug reservoir contains analgesics from the hospital pharmacy and is loaded by a clinician.
Emphasis & Caution: Pharmacy supply and clinician loading are required.
Things to Avoid: Do not accept unauthorized sources."
Safety Subsystem: alert Thread The alarm thread (within the alarm process) measure fault signals to determine whether the infusion range should comprise changed issues alarm and admonish signals to comprise voice and display aside the ascertain panel and creates fault entries to comprise stored in the fault log,basal under-infusion warning. If deliver basal flow order is less than the prescribed basal order setting by more_than than IT permit tolerance complete a flow of more_than than 5 minutes or immediately if the flow stops the ticker shall proceeds a basal under-infusion warning. (EC3.2.8),"Definition: In this task, identify when a basal under-infusion warning must be issued.
Emphasis & Caution: Trigger if deviation exceeds tolerance for over 5 minutes or if flow stops.
Things to Avoid: Do not ignore timing or flow-stop conditions."
Fluid Subsystem: drug Reservoir The drug reservoir handgrip liquid drug until infused,tamper-resistant door. Because the drugs used for analgesia are a_great_deal narcotic postulate Drug Enforcement Agency (DEA) tracking if used Indiana the United submit the drug reservoir and means to change prescriptions during infusion must be inhibited with axerophthol locked tamper-resistant threshold,"Definition: In this task, verify that a locked tamper-resistant door blocks reservoir access and prescription changes during infusion.
Emphasis & Caution: Door must remain locked during infusion.
Things to Avoid: Do not allow access while infusing."
Safety Subsystem: Pump Fault coach The pump fault manager watch if the measured upstream and downstream flow rates cost within tolerance of the speci ed place and aggregates other pump fault indications into group_A commingle pump fault indication,square bolus over-infusion alarm. If delivered clinician-requested bolus flow charge_per_unit top the work_out square bolus charge_per_unit by More than its allowed allowance over type_A menstruation of More than 5 moment or instantly if the pump goes into free flow the pump shall issue type_A square bolus over-infusion alarm. (EC3.2.7),"Definition: In this task, identify when to issue a square bolus over-infusion alarm.
Emphasis & Caution: Trigger if tolerance is exceeded for over 5 minutes or if free flow occurs.
Things to Avoid: Do not delay the alarm."
smooth Subsystem: Drug Reservoir The do_drugs reservoir holds liquid do_drugs until infused,battery unsuccessful_person alarm. The PCA pump shall find battery unsuccessful_person and issue a battery unsuccessful_person alarm_clock,"Definition: In this task, detect battery failure and issue a battery failure alarm.
Emphasis & Caution: Failure must be detected automatically.
Things to Avoid: Do not ignore battery faults."
Operational Subsystem: event Logger Thread The event logger thread enter completely actions or events for later review or audit,priority. Alarm's and warning's antecedency shall be settle in accord with criterion IEC 60601-1-8 Medical electrical equipment- split 1-8: General requirements for rubber - confirming standard: Alarm systems- General requirements tests and guidance for alarm organization in medical electrical equipment and medical electrical organization,"Definition: In this task, verify that alarm and warning priorities follow IEC 60601-1-8 requirements.
Emphasis & Caution: Priority assignment must comply with the standard.
Things to Avoid: Do not assign arbitrary priorities."
Fluid Subsystem: do_drugs Reservoir The dose reservoir holds liquid dose until infused,pump overheated alarm. If the pump gets overheated to more_than than Tpoh = 55 C the pump shall issue deoxyadenosine_monophosphate pump clog alarum,"Definition: In this task, identify when to issue a pump overheat alarm.
Emphasis & Caution: Trigger only if temperature exceeds 55¡ãC.
Things to Avoid: Do not alarm below the threshold."
Operational Subsystem: Event faller Thread The event logger string memorialise all actions or events for later review or audit,issue alarms and warnings. The PCA ticker shall issue alarms and warnings that expect clinician attention,"Definition: In this task, verify that the PCA pump issues alarms and warnings requiring clinician attention.
Emphasis & Caution: Alerts must be noticeable to clinicians.
Things to Avoid: Do not suppress required alarms."
