High_Requirements,Low_Requirements,Instruction
"Show Resource Utilization (underused or overused person);Tasks may be assigned to persons and it should be indicated if a person receives more tasks than he/she is able to handle (e.g., the person hours per  task for all tasks exceeds the allowed 8 hours a day) or if the person is not available due to holidays or vacation days. it should also be indicated if the person is under-utilized in that he/she is working less than the 8 hours a day.",GUI needs to provide ability to assign persons to tasks.,"Definition: In this task, provide GUI functionality to assign persons to tasks.
Emphasis & Caution: Ensure assignments update the underlying data model.
Things to Avoid: Do not assign persons only visually."
"Show Resource Utilization (underused or overused person);Tasks may be assigned to persons and it should be indicated if a person receives more tasks than he/she is able to handle (e.g., the person hours per  task for all tasks exceeds the allowed 8 hours a day) or if the person is not available due to holidays or vacation days. it should also be indicated if the person is under-utilized in that he/she is working less than the 8 hours a day.",GUI needs to provide ability to assign task to persons.,"Definition: In this task, provide GUI functionality to assign tasks to persons.
Emphasis & Caution: Keep task每person assignments synchronized.
Things to Avoid: Do not create duplicate or conflicting assignments."
Add/Remove Holidays and Vacation Days;Holidays and vacation days are properties of persons (resources). changing this information also changes the availability of a person on certain days.,"Every time Start/End time for a task changes, the start/end time of one or more its subtasks need to change as well.","Definition: In this task, update start and end times of subtasks when a parent task＊s start or end time changes.
Emphasis & Caution: Propagate changes to all affected subtasks.
Things to Avoid: Do not leave subtasks with outdated times."
"Maintain task properties;  Edit and update task properties including start and end date, name, or progress(% complete).",An object of the recalculating task schedule algorithm class is used to change the start or end date based on dependency changes. The algorithm class provides functions to fulfill the constraints and to modify the start or end date of the tasks.,"Definition: In this task, use a schedule recalculation algorithm object to update task start or end dates when dependencies change while enforcing constraints.
Emphasis & Caution: Focus on dependency-driven date changes only.
Things to Avoid: -"
Prevent Circular Dependencies;Links among tasks may not be circular in that task 1 cannot depend on task 2 if task 2 already depends on task 1.,To remove tasks as subtasks a method which dedent selected task nodes in GUI so that they will not be subtasks of their original parents tasks is used. The task tree model provides methods to remove relationship between selected tasks and their original parents and add relationship between selected tasks and their new parents.,"Definition: In this task, dedent selected task nodes in the GUI to remove them as subtasks and reassign parent relationships in the task tree model.
Emphasis & Caution: Ensure relationships are correctly removed and re-added.
Things to Avoid: -"
Create a new task which typically has a  start date and an end date. Tasks are activities that one or more persons resources are expected to complete in the specified time frame.,GUI needs to provide ability to link tasks in a project.,"Definition: In this task, enable the GUI to link tasks within a project.
Emphasis & Caution: Links must be user-initiated in the GUI.
Things to Avoid: -"
"Add/Remove Task links; Tasks can be linked with one another to indicate the sequence in which they have to be performed. For example, if there is a link from task 1 to task 2 then task 2 can only be started after task 1 is completed. The start date of task 2 must thus be after the end date of task 1.",The fact of linking of one task to another should be captured as dependency between two tasks.,"Definition: In this task, record task linking as a dependency between two tasks.
Emphasis & Caution: Capture dependencies accurately and consistently.
Things to Avoid: -"
Prevent Circular Dependencies;Links among tasks may not be circular in that task 1 cannot depend on task 2 if task 2 already depends on task 1.,The task manager class uses an object of dependency collection class to manage dependencies.,"Definition: In this task, use a dependency collection object within the task manager to manage task dependencies.
Emphasis & Caution: Centralize all dependency management in the collection.
Things to Avoid: -"
"Show Resource Utilization (underused or overused person);Tasks may be assigned to persons and it should be indicated if a person receives more tasks than he/she is able to handle (e.g., the person hours per  task for all tasks exceeds the allowed 8 hours a day) or if the person is not available due to holidays or vacation days. it should also be indicated if the person is under-utilized in that he/she is working less than the 8 hours a day.",A GUI class of task property provides interface and functions to add and remove dependencies by using an object of the dependency collection.,"Definition: In this task, provide GUI functions to add and remove dependencies using a dependency collection object.
Emphasis & Caution: Ensure GUI actions update the collection correctly.
Things to Avoid: -"
Change Task Begin/End Times automatically with dependency changes; The start or end date should be changed automatically if one of its subtasks changes.,A class is used to represent the constraint that the start date of the dependee task should not be earlier than the end date of the dependent task.,"Definition: In this task, represent a constraint ensuring a dependee task starts no earlier than the dependent task ends.
Emphasis & Caution: Enforce the start-after-end rule strictly.
Things to Avoid: -"
Delete Resources (person); Delete a person and all its associated information such as dependencies to all tasks the person is supposed to work on.,An object of the recalculating task schedule algorithm class is used to change the start or end date based on dependency changes. The algorithm class provides functions to fulfill the constraints and to modify the start or end date of the tasks.,"Definition: In this task, use a schedule recalculation algorithm object to update task start or end dates when dependencies change while enforcing constraints.
Emphasis & Caution: Apply recalculation only after dependency updates.
Things to Avoid: -"
"Add/Remove Task links; Tasks can be linked with one another to indicate the sequence in which they have to be performed. For example, if there is a link from task 1 to task 2 then task 2 can only be started after task 1 is completed. The start date of task 2 must thus be after the end date of task 1.",A class is used to represent the constraint that the start date of the dependee task should not be earlier than the end date of the dependent task.,"Definition: In this task, represent a constraint ensuring a dependee task starts no earlier than the dependent task ends.
Emphasis & Caution: Maintain correct dependency direction.
Things to Avoid: -"
Create Resources (person);GanttProject supports Persons as resources. Persons have names and holidays or vacation days. Persons can be assigned to work on tasks.,A GUI class uses an object of resource tree table model class to display the resource tree. The resource tree table model provides functions build subtrees based on dependencies.,"Definition: In this task, display the resource tree in a GUI using a resource tree table model that builds subtrees based on dependencies.
Emphasis & Caution: Build subtrees strictly from dependency data.
Things to Avoid: -"
Change Task Begin/End Times manually with user changes; Change the start or end date either by editing its properties or by dragging-and-dropping the bar in the GUI.,"There is a class to represent holiday. The holiday class provides functions to set the begin date and the end date of the holiday, to check if a date is in the holiday, and to get the duration of the holiday.","Definition: In this task, implement a holiday class to set start/end dates, check if a date is within the holiday, and calculate duration.
Emphasis & Caution: Ensure date range checks are accurate.
Things to Avoid: -"
Change Task Begin/End Times manually with user changes; Change the start or end date either by editing its properties or by dragging-and-dropping the bar in the GUI.,Using GUI user should be able to change the length of a task via date picker control.,"Definition: In this task, allow users to change task duration through a GUI date picker.
Emphasis & Caution: Update task length immediately after selection.
Things to Avoid: -"
"Add/Remove Task links; Tasks can be linked with one another to indicate the sequence in which they have to be performed. For example, if there is a link from task 1 to task 2 then task 2 can only be started after task 1 is completed. The start date of task 2 must thus be after the end date of task 1.",To remove tasks as subtasks GanttTree2 class calls a method which dedent selected task nodes in GUI so that they will not be subtasks of their original parents tasks. An object of a class is used to remove relationship between selected tasks and their original parents and add relationship between selected tasks and their new parents.,"Definition: In this task, dedent selected tasks in the GUI to remove them as subtasks and update parent-child relationships.
Emphasis & Caution: Correctly remove and reassign task relationships.
Things to Avoid: -"
Delete Tasks; Delete an existing task and all its associated information such as links to other tasks or knowledge on what resources are supposed to work on them.,When deleting a task the GanttProject class calls AdjustTaskBoundsAlgorithm and passes the parent of the deleted task as a parameter. The AdjustTaskBoundsAlgorithm takes care of handling and releasing resources associated with the deleted task. ,"Definition: In this task, call the task-bound adjustment algorithm when deleting a task to release related resources.
Emphasis & Caution: Pass the deleted task＊s parent correctly.
Things to Avoid: -"
Change Task Begin/End Times automatically with dependency changes;The start or end date should be changed automatically if links among tasks are changed,A dependency class contains a dependant task and a dependee task. It provides functions to get the dependant task and the dependee task. The dependency class also contains constraint to show the constraint of the dependency. ,"Definition: In this task, represent a dependency containing a dependant task, a dependee task, and their constraint.
Emphasis & Caution: Maintain correct task roles and constraint meaning.
Things to Avoid: -"
"Maintain Resource Properties;A resource has a range of properties, including name and holidays",The class for holidays provides functions to get the start date and the finish date. The class also provides function to check if a special date is in holiday.,"Definition: In this task, provide holiday functions to get start/end dates and check if a date falls within a holiday.
Emphasis & Caution: Handle boundary dates correctly.
Things to Avoid: -"
"Show Resource Utilization (underused or overused person);Tasks may be assigned to persons and it should be indicated if a person receives more tasks than he/she is able to handle (e.g., the person hours per  task for all tasks exceeds the allowed 8 hours a day) or if the person is not available due to holidays or vacation days. it should also be indicated if the person is under-utilized in that he/she is working less than the 8 hours a day.",Application needs to keep track of task's begin and end times.,"Definition: In this task, track and store each task＊s start time and end time.
Emphasis & Caution: Keep times consistent and up to date.
Things to Avoid: -"
Add/Remove Resources to Tasks Dependencies;Dependencies between tasks and resources indicate the resources who are supposed to complete a task. Each task could be worked on by multiple persons and each person could work on multiple tasks. Dependencies may also be annotated to capture how many hours each person is supposed to work on a task on a daily basis.,A collection of resource assignments is used to manage the relationships between multiple human resources and a task. It contains multiple objects of the human resource assignment class. The collection provides functions to add and remove human resource assignments.,"Definition: In this task, manage task-to-resource relationships using a collection of human resource assignments.
Emphasis & Caution: Support adding and removing assignments reliably.
Things to Avoid: -"
Change Task Begin/End Times manually with user changes; Change the start or end date either by editing its properties or by dragging-and-dropping the bar in the GUI.,"When a two or more tasks are link, there should be check conducted for potential collisions on the chart.","Definition: In this task, check for scheduling collisions when two or more tasks are linked.
Emphasis & Caution: Detect conflicts before finalizing links.
Things to Avoid: -"
"Add/Remove Task links; Tasks can be linked with one another to indicate the sequence in which they have to be performed. For example, if there is a link from task 1 to task 2 then task 2 can only be started after task 1 is completed. The start date of task 2 must thus be after the end date of task 1.",User should be able to create milestones.,"Definition: In this task, allow users to create milestones.
Emphasis & Caution: Milestones should have zero duration.
Things to Avoid: -"
Add/Remove Holidays and Vacation Days;Holidays and vacation days are properties of persons (resources). changing this information also changes the availability of a person on certain days.,GUI should able to provide ability to change task name. ,"Definition: In this task, enable the GUI to change a task＊s name.
Emphasis & Caution: Update the name consistently across the UI.
Things to Avoid: -"
Delete Resources (person); Delete a person and all its associated information such as dependencies to all tasks the person is supposed to work on.,A GUI provides interface and functions to edit the properties of objects of the human resource class.,"Definition: In this task, provide GUI functions to edit properties of human resource objects.
Emphasis & Caution: Ensure edits are saved correctly.
Things to Avoid: -"
"Handle Milestones; A milestone is a special task. Whereas a task typically has a timeframe specified (the time needed to complete the task), a milestone is typically an event. For example, the release date of a software is an event rather than a timeframe.",GUI needs to provide ability to show utilization of a person.,"Definition: In this task, display a person＊s resource utilization in the GUI.
Emphasis & Caution: Reflect current assignment data.
Things to Avoid: -"
"Handle Milestones; A milestone is a special task. Whereas a task typically has a timeframe specified (the time needed to complete the task), a milestone is typically an event. For example, the release date of a software is an event rather than a timeframe.",User interface should be able to provide an ability to specify whether a specific task in a milestone.,"Definition: In this task, allow the user to specify whether a task is a milestone.
Emphasis & Caution: Apply milestone status correctly.
Things to Avoid: -"
"Maintain task properties;  Edit and update task properties including start and end date, name, or progress(% complete).","When a two or more tasks are link, there should be check conducted for potential collisions on the chart.","Definition: In this task, check for chart collisions when two or more tasks are linked.
Emphasis & Caution: Detect conflicts before confirming links.
Things to Avoid: -"
Change Task Begin/End Times automatically with dependency changes;The start or end date should be changed automatically if links among tasks are changed,A class is used to represent the constraint that the start date of the dependee task should not be earlier than the end date of the dependent task.,"Definition: In this task, represent a constraint that a dependee task starts no earlier than the dependent task ends.
Emphasis & Caution: Enforce the constraint strictly.
Things to Avoid: -"
"Show Resource Utilization (underused or overused person);Tasks may be assigned to persons and it should be indicated if a person receives more tasks than he/she is able to handle (e.g., the person hours per  task for all tasks exceeds the allowed 8 hours a day) or if the person is not available due to holidays or vacation days. it should also be indicated if the person is under-utilized in that he/she is working less than the 8 hours a day.",User interface should be able to provide an ability to specify whether a specific task in a milestone.,"Definition: In this task, allow the user to specify whether a task is a milestone.
Emphasis & Caution: Do not allow duration for milestones.
Things to Avoid: -"
"Handle Milestones; A milestone is a special task. Whereas a task typically has a timeframe specified (the time needed to complete the task), a milestone is typically an event. For example, the release date of a software is an event rather than a timeframe.",GUI should able to provide ability to change task name. ,"Definition: In this task, enable the GUI to change a task＊s name.
Emphasis & Caution: Prevent empty or invalid names.
Things to Avoid: -"
"Handle Milestones; A milestone is a special task. Whereas a task typically has a timeframe specified (the time needed to complete the task), a milestone is typically an event. For example, the release date of a software is an event rather than a timeframe.",Milestone is a task with no duration. It has only time point of occurrence.,"Definition: In this task, define a milestone as a task with zero duration and a single time point.
Emphasis & Caution: Ensure duration is always zero.
Things to Avoid: -"
"Add/Remove Task links; Tasks can be linked with one another to indicate the sequence in which they have to be performed. For example, if there is a link from task 1 to task 2 then task 2 can only be started after task 1 is completed. The start date of task 2 must thus be after the end date of task 1.",The load distribution class provides functions to calculate the distribution based on tasks and human resources. The functions uses the task manager.,"Definition: In this task, calculate load distribution using tasks and human resources via the task manager.
Emphasis & Caution: Base calculations on current data.
Things to Avoid: -"
Add/Remove Resources to Tasks Dependencies;Dependencies between tasks and resources indicate the resources who are supposed to complete a task. Each task could be worked on by multiple persons and each person could work on multiple tasks. Dependencies may also be annotated to capture how many hours each person is supposed to work on a task on a daily basis.,A GUI class of human resource load distribution uses objects of a load distribution class to capture the hours each person is supposed to work.,"Definition: In this task, use load distribution objects in the GUI to capture each person＊s assigned work hours.
Emphasis & Caution: Ensure hours match load distribution results.
Things to Avoid: -"
Add/Remove Holidays and Vacation Days;Holidays and vacation days are properties of persons (resources). changing this information also changes the availability of a person on certain days.,To create a new task an object of TaskManager class is passed to the class constructor. The TaskManager in its turn takes care of a resource allocation using ResourceAssignmentCollection class. ,"Definition: In this task, create a new task by passing a TaskManager object to the constructor and let it handle resource allocation.
Emphasis & Caution: Always use the TaskManager for allocations.
Things to Avoid: -"
Add/Remove Resources to Tasks Dependencies;Dependencies between tasks and resources indicate the resources who are supposed to complete a task. Each task could be worked on by multiple persons and each person could work on multiple tasks. Dependencies may also be annotated to capture how many hours each person is supposed to work on a task on a daily basis.,A class is used to represent the dependency between one task and one human resource. The dependency class provides functions to get the task and the human resource. ,"Definition: In this task, represent a dependency between a task and a human resource and provide access to both.
Emphasis & Caution: Maintain correct task每resource pairing.
Things to Avoid: -"
Show Critical Path; The critical path indicates which tasks will cause project delays if they are delayed.,The human resource class can have multiple objects of resource assignments which assigns this resource to tasks. The class provides function to get the list of these objects.,"Definition: In this task, manage multiple resource assignments for a human resource and provide a method to list them.
Emphasis & Caution: Return all current assignments.
Things to Avoid: -"
Prevent Circular Dependencies;Links among tasks may not be circular in that task 1 cannot depend on task 2 if task 2 already depends on task 1.,GUI needs to provide ability to assign task to persons.,"Definition: In this task, enable the GUI to assign tasks to people.
Emphasis & Caution: Update assignments immediately.
Things to Avoid: -"
Create Resources (person);GanttProject supports Persons as resources. Persons have names and holidays or vacation days. Persons can be assigned to work on tasks.,To remove tasks as subtasks GanttTree2 class calls a method which dedent selected task nodes in GUI so that they will not be subtasks of their original parents tasks. An object of a class is used to remove relationship between selected tasks and their original parents and add relationship between selected tasks and their new parents.,"Definition: In this task, dedent selected tasks in the GUI to remove them as subtasks and update parent relationships.
Emphasis & Caution: Correctly remove and add relationships.
Things to Avoid: -"
Prevent Circular Dependencies;Links among tasks may not be circular in that task 1 cannot depend on task 2 if task 2 already depends on task 1.,The start and end dates for the graph can be either flexible or rigid for the purpose of adjusting and fixing potential collisions. ,"Definition: In this task, support flexible or rigid graph start and end dates to handle collision adjustments.
Emphasis & Caution: Apply the chosen mode consistently.
Things to Avoid: -"
Add/Remove Holidays and Vacation Days;Holidays and vacation days are properties of persons (resources). changing this information also changes the availability of a person on certain days.,A collection of resource assignments is used to manage the relationships between multiple human resources and a task. It contains multiple objects of the human resource assignment class. The collection provides functions to add and remove human resource assignments.,"Definition: In this task, manage task-to-resource links using a resource assignment collection with add and remove functions.
Emphasis & Caution: Keep the collection synchronized.
Things to Avoid: -"
"Handle Milestones; A milestone is a special task. Whereas a task typically has a timeframe specified (the time needed to complete the task), a milestone is typically an event. For example, the release date of a software is an event rather than a timeframe.",The load distribution class provides functions to calculate the distribution based on tasks and human resources. The functions uses the task manager.,"Definition: In this task, calculate load distribution from tasks and human resources using the task manager.
Emphasis & Caution: Use current task and resource data.
Things to Avoid: -"
"Handle Milestones; A milestone is a special task. Whereas a task typically has a timeframe specified (the time needed to complete the task), a milestone is typically an event. For example, the release date of a software is an event rather than a timeframe.",The Task class provides a public method SetDuration() which allows to specify the duration of the task. As input argument the method takes an object of TaskLength class,"Definition: In this task, set task duration using the SetDuration method with a TaskLength object.
Emphasis & Caution: Pass a valid TaskLength instance.
Things to Avoid: -"
Change Task Begin/End Times automatically with dependency changes;The start or end date should be changed automatically if links among tasks are changed,Using GUI user should be able to change the length of a task via date picker control.,"Definition: In this task, allow users to change a task＊s length via a GUI date picker.
Emphasis & Caution: Ensure start and end dates update correctly.
Things to Avoid: -"
Add/Remove Resources to Tasks Dependencies;Dependencies between tasks and resources indicate the resources who are supposed to complete a task. Each task could be worked on by multiple persons and each person could work on multiple tasks. Dependencies may also be annotated to capture how many hours each person is supposed to work on a task on a daily basis.,Using GUI user should be able to change the length of a task via date picker control.,"Definition: In this task, enable task length changes using a GUI date picker control.
Emphasis & Caution: Apply changes immediately after selection.
Things to Avoid: -"
"Show Resource Utilization (underused or overused person);Tasks may be assigned to persons and it should be indicated if a person receives more tasks than he/she is able to handle (e.g., the person hours per  task for all tasks exceeds the allowed 8 hours a day) or if the person is not available due to holidays or vacation days. it should also be indicated if the person is under-utilized in that he/she is working less than the 8 hours a day.",User should be able to create milestones.,"Definition: In this task, allow users to create milestones.
Emphasis & Caution: Milestones must have zero duration.
Things to Avoid: -"
"Maintain Resource Properties;A resource has a range of properties, including name and holidays",GUI needs to provide ability to change length of a task.,"Definition: In this task, provide GUI controls to change a task＊s length.
Emphasis & Caution: Keep date changes consistent across views.
Things to Avoid: -"
Change Task Begin/End Times automatically with dependency changes;The start or end date should be changed automatically if links among tasks are changed,The fact of linking of one task to another should be captured as dependency between two tasks.,"Definition: In this task, record task linking as a dependency between two tasks.
Emphasis & Caution: Preserve correct dependency direction.
Things to Avoid: -"
Change Task Begin/End Times automatically with dependency changes; The start or end date should be changed automatically if one of its subtasks changes.,Application needs to keep track of subtasks in a task.,"Definition: In this task, track and manage subtasks within a task.
Emphasis & Caution: Maintain accurate parent每child relationships.
Things to Avoid: -"
Create Resources (person);GanttProject supports Persons as resources. Persons have names and holidays or vacation days. Persons can be assigned to work on tasks.,The class of task uses an object of the assignments collection class to manage its assignments.,"Definition: In this task, manage task assignments using an assignments collection object.
Emphasis & Caution: Use the collection for all assignment operations.
Things to Avoid: -"
"Add/Remove Task links; Tasks can be linked with one another to indicate the sequence in which they have to be performed. For example, if there is a link from task 1 to task 2 then task 2 can only be started after task 1 is completed. The start date of task 2 must thus be after the end date of task 1.",An assignment of a resource to a task is captured as a relationship.,"Definition: In this task, capture resource-to-task assignment as a relationship.
Emphasis & Caution: Ensure one assignment reflects one task-resource link.
Things to Avoid: -"
Change Task Begin/End Times automatically with dependency changes; The start or end date should be changed automatically if one of its subtasks changes.,"Every time Start/End time for a subtask changes, the start/end time for the parent task need to change accordingly.","Definition: In this task, update parent task start/end times when a subtask＊s times change.
Emphasis & Caution: Recalculate immediately after subtask updates.
Things to Avoid: -"
Change Task Begin/End Times automatically with dependency changes;The start or end date should be changed automatically if links among tasks are changed,"A collection of dependency class is used to manage dependencies. It contains objects of dependency classes and provides functions to create, delete, and get dependencies. ","Definition: In this task, manage dependencies using a dependency collection with create, delete, and get functions.
Emphasis & Caution: Keep the collection synchronized with task links.
Things to Avoid: -"
"Handle Milestones; A milestone is a special task. Whereas a task typically has a timeframe specified (the time needed to complete the task), a milestone is typically an event. For example, the release date of a software is an event rather than a timeframe.",User should be able to create milestones.,"Definition: In this task, enable users to create milestones.
Emphasis & Caution: -
Things to Avoid: Do not restrict milestone creation without justification."
Change Task Begin/End Times automatically with dependency changes; The start or end date should be changed automatically if one of its subtasks changes.,"Every time Start/End time for a task changes, the start/end time of one or more its subtasks need to change as well.","Definition: In this task, update subtask start/end times automatically when a parent task＊s start/end time changes.
Emphasis & Caution: Ensure all affected subtasks are updated consistently.
Things to Avoid: Do not leave any dependent subtask unchanged."
Add/Remove Resources to Tasks Dependencies;Dependencies between tasks and resources indicate the resources who are supposed to complete a task. Each task could be worked on by multiple persons and each person could work on multiple tasks. Dependencies may also be annotated to capture how many hours each person is supposed to work on a task on a daily basis.,The human resource class provides a function to change the availability of the person based on holidays. ,"Definition: In this task, implement a function to change a person＊s availability based on holidays.
Emphasis & Caution: Holiday rules must be applied correctly.
Things to Avoid: Do not ignore defined holidays."
Create resources (people); GanttProject supports people as resources. People have names and holidays. People can be assigned to perform tasks.,The GUI of task attributes provides the interface and functionality to add and delete human resource assignments by using objects of the resource assignment collection class.,"Definition: In this task, provide GUI controls to add and delete human resource assignments using resource assignment collection objects.
Emphasis & Caution: Use the specified collection objects only.
Things to Avoid: Do not bypass the resource assignment collection."
"Add/remove task links; tasks can be linked to each other to indicate the order in which they must be performed. For example, if there is a link from task 1 to task 2, task 2 can only start after task 1 completes. Therefore, Task 2&#39;s start date must be later than Task 1&#39;s end date.","When two or more tasks are linked, the diagram should be checked for potential conflicts.","Definition: In this task, check diagrams for potential conflicts when two or more tasks are linked.
Emphasis & Caution: All linked-task conflicts must be detected.
Things to Avoid: Do not skip conflict checks."
Create resources (people); GanttProject supports people as resources. People have names and holidays. People can be assigned to perform tasks.,The GUI provides the interface and functionality to edit the properties of objects of the Human Resources class.,"Definition: In this task, provide a GUI to edit properties of Human Resources objects.
Emphasis & Caution: Changes must persist to the underlying objects.
Things to Avoid: Do not allow edits that are not saved."
"Automatically change task start/end times via dependency changes; if one of its subtasks changes, the start or end date should automatically change.",The task manager class uses objects of the dependency collection class to manage dependencies.,"Definition: In this task, manage task dependencies using dependency collection class objects.
Emphasis & Caution: Dependencies must be handled through the collection class.
Things to Avoid: Do not manage dependencies outside the collection."
Create resources (people); GanttProject supports people as resources. People have names and holidays. People can be assigned to perform tasks.,The fact that one task is linked to another should be considered a dependency between the two tasks.,"Definition: In this task, treat any link between two tasks as a dependency.
Emphasis & Caution: All task links must imply dependencies.
Things to Avoid: Do not treat linked tasks as independent."
"Displays the critical path; the critical path indicates which tasks, if delayed, would delay the project.",The Holidays class provides functions to get the start date and end date. This class also provides functionality to check if a special date is a holiday.,"Definition: In this task, provide functions to get holiday start/end dates and to check whether a date is a holiday.
Emphasis & Caution: Date checks must be accurate.
Things to Avoid: Do not return incorrect holiday status."
"Automatically change task start/end times as dependencies change; if links between tasks change, start or end dates should automatically change",The Human Resources load distribution GUI class uses objects of the load distribution class to capture the time each person should work.,"Definition: In this task, use load distribution objects in the GUI to capture each person＊s working time.
Emphasis & Caution: Time captured must map correctly to each person.
Things to Avoid: Do not record time without using load distribution objects."
"Add/remove tasks as subtasks; a task can become a subtask of another task. For example, Task 1.1 is a subtask of Task 1.",Using the GUI the user should be able to change the length of the task by dragging and dropping the bars on the GUI.,"Definition: In this task, allow users to change task duration by dragging and dropping bars in the GUI.
Emphasis & Caution: Ensure drag-and-drop updates the task length accurately.
Things to Avoid: Do not require manual input instead of dragging."
"Add/remove resources to task dependencies; dependencies between tasks and resources indicate the resources that should complete the task. Each task can be completed by multiple people, and each person can complete multiple tasks at the same time. Dependencies can also be annotated to capture how many hours each person should work on a task each day.","When a resource is deleted, all tasks assigned that resource need to be updated.","Definition: In this task, update all assigned tasks when a resource is deleted.
Emphasis & Caution: All affected tasks must reflect the deletion.
Things to Avoid: Do not leave stale resource assignments."
"Maintain task properties; edit and update task properties, including start and end dates, name, or progress (percent complete).",The Human Resources class contains variable holidays. This class provides functionality to change and get holidays. Multiple holidays are allowed.,"Definition: In this task, enable setting and retrieving multiple variable holidays in the Human Resources class.
Emphasis & Caution: Support multiple holidays correctly.
Things to Avoid: Do not limit to a single holiday."
"Automatically change task start/end times via dependency changes; if one of its subtasks changes, the start or end date should automatically change.",Task classes use objects of the allocation collection class to manage their allocations.,"Definition: In this task, manage task allocations using allocation collection class objects.
Emphasis & Caution: Use only the allocation collection for management.
Things to Avoid: Do not manage allocations outside the collection."
exhibit Critical Path; The critical path indicates which tasks will cause protrude delays if they follow delayed.,GUI needs to provide power to video_display critical path and make the changes affecting critical path updated.,"Definition: In this task, display the critical path in the GUI and update it when changes occur.
Emphasis & Caution: Critical path must refresh after every relevant change.
Things to Avoid: Do not show outdated critical paths."
"Add/Remove Task links; labor displace be linked with one another to indicate the sequence in which they suffer to be performed. For example, if in_that_location is a tie from project 1 to project 2 then project 2 displace only be started subsequently project 1 is completed. The start date of project 2 moldiness thus be subsequently the ending date of project 1.",graphical_user_interface needs to provide ability to show use of a person.,"Definition: In this task, provide a GUI view to show a person＊s usage.
Emphasis & Caution: Usage data must be accurate.
Things to Avoid: Do not omit assigned work."
Change Task Begin/End Times manually with user changes; Change the start or end go_steady either by redact IT place or by dragging-and-dropping the prevention in the GUI.,"The human resource class contains name, phone, email, and holidays. The class provides functions to set and get these properties. vitamin_A class follow used to act the holidays. There can atomic_number_4 multiple holidays.","Definition: In this task, implement setters and getters for name, phone, email, and multiple holidays in the Human Resource class.
Emphasis & Caution: Support multiple holidays consistently.
Things to Avoid: Do not ignore any defined property."
Add/Remove Resources to task Dependencies;Dependencies between tasks and resource indicate the resource WHO are supposed to complete deoxyadenosine_monophosphate task. to_each_one task could beryllium worked along by multiple persons and each person could work along multiple tasks. dependence may also beryllium annotated to capture how many hours each person personify supposed to work along deoxyadenosine_monophosphate task along deoxyadenosine_monophosphate daily basis.,The handler of task hierarchy provides group_A method_acting to move group_A task node to group_A specific position.,"Definition: In this task, enable moving a group task node to a specific position in the task hierarchy.
Emphasis & Caution: Maintain correct hierarchy after moving.
Things to Avoid: Do not break parent-child relationships."
Change Task Begin/End clock_time automatically with dependence changes;The start or final_stage date should be changed automatically if links among tasks personify changed,The human_being resource class can have multiple aim of resource assignments which assign this resource to tasks. The class put_up function to get the list of these objects.,"Definition: In this task, return the list of all resource assignment objects for a human resource.
Emphasis & Caution: Include all assignments.
Things to Avoid: Do not return partial lists."
Add/Remove Holidays and vacation Days;Holidays and vacation Clarence_Day represent properties of persons (resources). changing this information as_well modification the availability of a person on certain days.,group_A GUI class of graphic area provides function to draw dependency. The function utilise an object of project managing_director to add dependencies.,"Definition: In this task, draw dependencies in the GUI using a project manager object to add them.
Emphasis & Caution: Dependencies must be added through the project manager object.
Things to Avoid: Do not create dependencies directly without the object."
Prevent Circular Dependencies;Links among tasks may not glucinium circular in that task 1 cannot depend along task 2 if task 2 already depends along task 1.,A graphical_user_interface class uses an object of resource tree table model class to display the resource tree. The resource tree table model ply subprogram build subtrees based on dependencies.,"Definition: In this task, display the resource tree in the GUI using a resource tree table model that builds subtrees from dependencies.
Emphasis & Caution: Ensure subtrees reflect dependency relationships correctly.
Things to Avoid: Do not display a static or incorrect tree."
Change chore Begin/End clock_time manually with user changes; Change the bug_out or end date either by editing its belongings or by dragging-and-dropping the bar in the GUI.,A GUI of chore property provides interface and function to add_together and polish_off human_being resource assignments by using an object of the resource assignments collection class.,"Definition: In this task, add and remove human resource assignments via the GUI using the resource assignments collection object.
Emphasis & Caution: Use the collection object for all changes.
Things to Avoid: Do not modify assignments outside the collection."
exchange undertaking Begin/End Times automatically with dependency changes;The go or end date should be changed automatically if links among tasks are changed,An objective of the recalculate task schedule algorithmic_program separate be used to change the protrude or end date based on addiction changes. The algorithmic_program separate furnish functions to fulfill the constraints and to modify the protrude or end date of the tasks.,"Definition: In this task, recalculate task start or end dates when dependency changes occur while enforcing constraints.
Emphasis & Caution: All constraints must be satisfied after recalculation.
Things to Avoid: Do not ignore dependency changes."
"Show Resource Utilization (underused Beaver_State overuse person);Tasks whitethorn be assigned to individual and it should be designate if adenine somebody receives Sir_Thomas_More project than he/she is able to address (e.g., the somebody hr per labor for all project exceeds the appropriate 8 hr adenine day) Beaver_State if the somebody is not available due to holidays Beaver_State vacation days. it should too be designate if the somebody is under-utilized in that he/she is operative less than the 8 hr adenine day.",The human resource social_class provides a function to change the availability of the someone based on holidays.,"Definition: In this task, change a person＊s availability based on holidays in the Human Resource class.
Emphasis & Caution: Holiday impact must be applied correctly.
Things to Avoid: Do not overlook holidays."
Create Resources (person);GanttProject supports person as resources. person deliver names and holidays or vacation days. person can glucinium put to work on tasks.,GUI needs to provide power to delegate persons to tasks.,"Definition: In this task, allow assigning people to tasks through the GUI.
Emphasis & Caution: Assignments must be saved correctly.
Things to Avoid: Do not allow untracked assignments."
