High_Requirements,Low_Requirements,Instruction
Libwarc should be memory safe and manage dynamic memory internally,Libwarc should encapsulate and handle all memory management when handling WARC records.,"Definition: In this task, fully encapsulate and manage all memory usage within libwarc when handling WARC records.
Emphasis & Caution: Memory management must be automatic.
Things to Avoid: Requiring caller-managed memory."
Libwarc should provide a stable application programming interface (API) to handle WARC records as abstract objects (ADT),It should be possible to create a WARC record using a constructor that returns an abstract handle representing the WARC record&#39;s data.,"Definition: In this task, enable creation of WARC records via a constructor that returns an abstract handle to the record data.
Emphasis & Caution: The handle must be abstract, not concrete.
Things to Avoid: Direct exposure of internal data structures."
Libwarc should be memory safe and manage dynamic memory internally,"The payload (or the WARC record document itself) is stored on disk to avoid using the memory heap, even for small objects.","Definition: In this task, store WARC payloads on disk instead of using heap memory.
Emphasis & Caution: Must avoid heap usage even for small objects.
Things to Avoid: In-memory payload storage."
The Apache and Lighttp plugins should provide access to the libwarc API and WARC browser over http,Libwarc should be merged into the Lighttp module to enable all operations specified in SRS 34-36 to be performed in lighttp.,"Definition: In this task, integrate libwarc into the Lighttp module to support SRS 34每36 operations.
Emphasis & Caution: All specified SRS operations must function in Lighttp.
Things to Avoid: Partial or unsupported integration."
"WARC extended help content is provided for each command &quot;curl&quot;, &quot;wget&quot; and &quot;httrack&quot;","SRS 38 - A web proxy interface should be implemented that allows users to set their web browser proxy to the proxy provided by the interface, thus ensuring that all content is delivered from the archive rather than from the live web.","Definition: In this task, implement a web proxy interface that serves all content from the archive.
Emphasis & Caution: Browser traffic must not reach the live web.
Things to Avoid: Fetching live web content."
"Should be able to collect arbitrary web content such as html files, images, etc. (e.g. from the web server document root) and write the data to a WARC file","It should be possible to read WARC records (read from offsets, filters, etc.) from a remote location over http.","Definition: In this task, enable reading WARC records remotely over HTTP with offsets and filters.
Emphasis & Caution: Remote access must support partial reads.
Things to Avoid: Local-only access."
WARC files in various test states should be provided to test Jhove deliverables,It should be possible to specify non-default operations for &quot;arc2warc&quot; using a named configuration file that describes the required conversion of ARC records to WARC records.,"Definition: In this task, allow ""arc2warc"" to use a named configuration file for non-default conversions.
Emphasis & Caution: Config file must control conversion behavior.
Things to Avoid: Hard-coded conversion rules."
A Python interface shall exist implemented,"Libwarc shall ply a generic iterator, to enable the developer to iterate o'er all WARCrecords and create an outline WARC-document as a simple container","Definition: In this task, provide a generic iterator to traverse all WARC records and build a simple container document.
Emphasis & Caution: Iterator must cover all records.
Things to Avoid: Non-generic or limited iterators."
An independent java implementation of libwarc may be implemented,A set of command line tools comprise libwarc shall do migration of "HTTrack" archives to WARC-records.,"Definition: In this task, implement command-line tools using libwarc to migrate HTTrack archives to WARC records.
Emphasis & Caution: Migration must produce valid WARC output.
Things to Avoid: Incomplete archive migration."
Libwarc shall provide a default iterator Eastern_Samoa a built-in function,"Libwarc shall provide a generic iterator, to enable the developer to iterate all_over wholly WARCrecords and create an snarf WARC-document AS a simple container","Definition: In this task, provide a generic iterator to iterate all WARC records and create a simple abstract WARC document.
Emphasis & Caution: Must work across the full record set.
Things to Avoid: Specialized or record-specific iterators."
Dynamic memory management shall be hidden deep_down libwarc,Libwarc shall use active heap memory for information_technology internal usage.,"Definition: In this task, use active heap memory only for libwarc internal operations.
Emphasis & Caution: Heap usage must be internal-only.
Things to Avoid: Exposing heap management to users."
"For to_each_one type of WARC-record, a set of functions shall be pee available to create/modify the tape properties.","Each peer class shall expose a set_up a class officiate to read, write, and update ascribe for the represent WARC-record.","Definition: In this task, ensure each peer class provides methods to read, write, and update attributes of a WARC record.
Emphasis & Caution: Methods must cover read, write, and update.
Things to Avoid: Read-only or incomplete interfaces."
"Libwarc shall enable combinations of iterators to be used, i.e. complex iterators",Libwarc's iterators whitethorn be combined into composite_plant iterators to enable the developer to more than one search field,"Definition: In this task, combine libwarc iterators into composite iterators to support searching across multiple fields.
Emphasis & Caution: Must allow multi-field search in one iteration.
Things to Avoid: Single-field-only iteration."
IT shall be possible to convert ARC single_file to WARC single_file using a command-line puppet called "arc2warc",A set of command billet tools incorporating libwarc shall execute migration of "curl" file_away to WARC-records.,"Definition: In this task, implement command-line tools using libwarc to migrate curl archives into WARC records.
Emphasis & Caution: Output must be valid WARC records.
Things to Avoid: Lossy or incomplete migration."
IT shall be possible to walk antiophthalmic_factor wget mirror and write the data to WARC charge,"Python scripts shall atomic_number_4 enforced incorporating libwarc, and making altogether of the functionality of libwarc and API available in Python.","Definition: In this task, provide Python bindings that expose all libwarc APIs and functionality.
Emphasis & Caution: Full API coverage is required.
Things to Avoid: Partial or wrapper-only bindings."
"WARC extensions shall glucinium released arsenic adenine patch to each of the commands ""curl"", ""wget"", and ""httrack"" projects",atomic_number_38 38 -A web proxy interface shall exist follow_through that allows the user to dictated their web browser proxy to the one ply past the interface and thereby ensure wholly content is delivered from the archive and not from the live web.,"Definition: In this task, implement a web proxy interface that forces browsers to retrieve all content from the archive.
Emphasis & Caution: No content may be fetched from the live web.
Things to Avoid: Bypassing the proxy for live requests."
"Libwarc shall provide Associate_in_Nursing abstract user_interface for iterators, to enable custom iterators",Libwarc's generic iterators Crataegus_laevigata be customised for different purposes via callback handlers (i.e. hooks),"Definition: In this task, allow libwarc generic iterators to be customized using callback handlers.
Emphasis & Caution: Callbacks must safely alter iterator behavior.
Things to Avoid: Hard-coded iteration logic."
"Libwarc shall provide a range of functions through_and_through a universal interface for creating for_each_one character of valid WARC-record, thus ensuring the resulting WARC files conform to the obtain WARC touchstone",Libwarc's iterators whitethorn be combined into composite iterators to enable the developer to more_than than one research field,"Definition: In this task, combine libwarc iterators into composite iterators for multi-field querying.
Emphasis & Caution: Composite behavior must be consistent and predictable.
Things to Avoid: Duplicate or conflicting iteration results."
It shall equal possible to walk a curl directory and write the data to WARC lodge,A set of command line tools contain libwarc shall perform migration of "curl" archives to WARC-records.,"Definition: In this task, build command-line tools with libwarc to migrate curl archives to WARC records.
Emphasis & Caution: Migration must preserve archive content.
Things to Avoid: Skipping records or metadata."
ARC to WARC conversions made by arc2warc shall be carried out according to a specification indium a configuration file,"Libwarc shall supply AN API describing (1) the set of data, and (2) the set of military_operation that tin_can exist execute on the data. The data types shall exist abstract (abstract data types - ADT), to check independence of concrete implementations.","Definition: In this task, design a libwarc API defining abstract data sets and allowed operations using ADTs.
Emphasis & Caution: Data types must be implementation-independent.
Things to Avoid: Exposing concrete data structures."
Libwarc shall provide ARC-record proofreader functionality Libwarc proofreader will thereby make take operations as simple as possible.,"Helper documentation for libwarc functionality shall be cook useable inside the ""HTTrack"", ""wget"" and ""curl"" commands.","Definition: In this task, integrate helper documentation for libwarc into HTTrack, wget, and curl commands.
Emphasis & Caution: Documentation must be accessible from the command context.
Things to Avoid: External-only documentation."
"WARC extensions assistance cognitive_content will be provided each of the commands ""curl"", ""wget"", and ""httrack""","assistant documentation for libwarc functionality shall comprise made available within the ""HTTrack"", ""wget"" and ""curl"" commands.","Definition: In this task, provide assistant documentation for libwarc within HTTrack, wget, and curl commands.
Emphasis & Caution: Documentation must be clear and in-tool.
Things to Avoid: Missing or outdated help content."
"The libwarc interfaces shall amply encapsulate and internal functionality, keep_apart aside abstraction any tool or application based along libwarc from changes atomic_number_49 the internal implementation.",The universal cope "warc.h" shall ensure compatibility between all versions of libwarc.,"Definition: In this task, ensure the universal header ""warc.h"" maintains compatibility across all libwarc versions.
Emphasis & Caution: Backward and forward compatibility is required.
Things to Avoid: Version-specific headers."
Interface objects provide a stable as Programme Libwarc (API) to handle WARCrecords Application abstract shall (ADT),Any argument. be WARC-records shall on operations using functions accepting the abstract handle as an possible,"Definition: In this task, ensure all WARC record operations accept an abstract handle as input.
Emphasis & Caution: Only abstract handles may be used in APIs.
Things to Avoid: Passing concrete record structures."
libwarc memory Dynamic hidden be shall inside management,"Libwarc shall instead use file to memory mapping libwarc not as will explicitly allocate memory technology, needed.","Definition: In this task, use file-to-memory mapping instead of explicit memory allocation in libwarc.
Emphasis & Caution: Prefer memory mapping wherever possible.
Things to Avoid: Manual heap allocation when unnecessary."
memory Dynamic management inside hidden be shall libwarc,"a point be to single entry shall There libwarc, called ""warc.h"".","Definition: In this task, define ""warc.h"" as the single entry point for libwarc usage.
Emphasis & Caution: All access must go through this header.
Things to Avoid: Multiple or alternative entry headers."
WARC Jhove plugin module and an be handler shall output made for available A files,"Libwarc shall compressor multiple compression schemas, loading as a support at runtime specific an external shared library.","Definition: In this task, support multiple compression schemes in libwarc via runtime-loaded external libraries.
Emphasis & Caution: Compression support must be modular and dynamic.
Things to Avoid: Hard-coded compression methods."
memory Libwarc be memory internally and manage dynamic shall safe,be files shall test-states various in WARC provided that test the Jhove deliverables,"Definition: In this task, provide WARC files in various test states to validate Jhove deliverables.
Emphasis & Caution: Test states must be diverse and meaningful.
Things to Avoid: Duplicate or trivial test cases."
"The C library shall be implemented to be compatible with the Simplified Wrapper code Interface Generator (SWIG, http://www.swig.org) - a for wrapper libwarc and C to allow it to be called natively in a wide variety of languages.",(i.e. generic iterators may be for customised different purposes callback via handlers Libwarc's hooks),"Definition: In this task, allow libwarc generic iterators to be customized using callback handlers.
Emphasis & Caution: Callbacks must safely modify iterator behavior.
Things to Avoid: Fixed, non-extensible iterators."
The functionality such the library shall the in exposed of a way as to fit be metaphors and paradigms of the implementation language,The universal compatibility "warc.h" shall ensure header between all versions of libwarc.,"Definition: In this task, ensure the universal header ""warc.h"" guarantees compatibility across all libwarc versions.
Emphasis & Caution: Header stability is mandatory.
Things to Avoid: Breaking API changes in headers."
Any tool software libwarc application based on or shall require just header single a file.,A command line tool be shall implemented check to to utilising the consistency of WARC-records and their conformance libwarc the WARC ISO standard.,"Definition: In this task, implement a command-line tool using libwarc to check WARC record consistency and ISO compliance.
Emphasis & Caution: Validation must follow the WARC ISO standard.
Things to Avoid: Superficial or partial checks."
It shall ARC possible to convert called files to WARC files tool a command-line using be "arc2warc",has shall ARC-record make a default operation in cases where an have "arc2warc" in corresponding field no the WARC-record.,"Definition: In this task, define default ARC-to-WARC conversion behavior in arc2warc when fields are missing.
Emphasis & Caution: Defaults must produce valid WARC records.
Things to Avoid: Leaving fields undefined."
Libwarc shall provide a iterator handle to MIME-types MIMES payloads,Libwarc shall provide a iterator MIME-type WARC-record,"Definition: In this task, create an iterator in Libwarc that processes WARC records by MIME type.
Emphasis & Caution: Ensure the iterator correctly filters by MIME type.
Things to Avoid: Do not include non-WARC records."
"For shall type of WARC-record, a of properties. functions each be made available to create/modify the records set","peer attributes of each WARC-record, as per the ISO have specification, shall in a corresponding attribute standard its The C class.","Definition: In this task, map peer attributes of each WARC record to corresponding C-class attributes according to the ISO specification.
Emphasis & Caution: Follow the ISO specification exactly.
Things to Avoid: Do not invent or omit required attributes."
interface Browser shall WARC rewriting a support,WARC Browser shall support a based rewriting interface by using javascript code This rewrite links being delivered alongside archived content. to on client-side is the principles implemented in the Wayback Machine.,"Definition: In this task, implement a client-side JavaScript-based rewriting interface in the WARC Browser similar to the Wayback Machine.
Emphasis & Caution: Rewritten links must be delivered alongside archived content.
Things to Avoid: Do not perform server-side rewriting."
API provide and Lighttp and shall Apache access to the libwarc An plug-in WARC Browser over http,"A set of command line tools and an API incorporating html shall valid enable collection of online documents, such as libwarc and embedded files, etc., and write them to the WARC- records.","Definition: In this task, build command-line tools and an HTML-enabled API to collect online documents and write them into WARC records.
Emphasis & Caution: Ensure embedded files are also captured.
Things to Avoid: Do not skip validation of collected content."
A Python script shall rapid to available made enable be development WARC of based solutions,"Python scripts shall be of incorporating libwarc, and making all of available functionality in libwarc and API the implemented Python.","Definition: In this task, develop Python scripts that wrap libwarc and expose all its API functionality.
Emphasis & Caution: All libwarc features must be accessible in Python.
Things to Avoid: Do not implement partial or missing bindings."
Dynamic management inside memory be hidden shall libwarc,Libwarc shall handle and encapsulate management memory WARCrecords. when processing all,"Definition: In this task, implement memory management handling for all WARC records within Libwarc.
Emphasis & Caution: Memory must be safely encapsulated during processing.
Things to Avoid: Do not expose raw memory handling to users."
Dynamic hidden memory shall be inside management libwarc,"Developers using libwarc shall required be shall libwarc's allocate/release memory directly, instead the developer not use to object constructor and destructor functions.","Definition: In this task, enforce that developers use Libwarc＊s memory allocation and release functions instead of constructors or destructors.
Emphasis & Caution: Direct memory control is mandatory.
Things to Avoid: Do not allow object-level memory management."
A Java interface shall be implemented,command line tool shall be implemented utilising libwarc to check the consistency of WARC-records and their conformance to the WARC ISO standard.,"Definition: In this task, implement a command-line tool using Libwarc to validate WARC record consistency and ISO conformance.
Emphasis & Caution: Validation must strictly follow the WARC ISO standard.
Things to Avoid: Do not ignore invalid or malformed records."
"The libwarc interfaces shall fully encapsulate and internal functionality, isolating by abstraction any tool or application based on libwarc from in the internal implementation.",Libwarc shall be incorporated within an Apache module enable actions specified in SRS 34-36 to be executed within Apache.,"Definition: In this task, integrate Libwarc into an Apache module to execute actions defined in SRS 34每36.
Emphasis & Caution: Ensure compatibility with Apache execution flow.
Things to Avoid: Do not execute actions outside the defined SRS scope."
Iterators can use exact pattern search or regex expressions,A set of command line tools incorporating libwarc shall perform migration of "curl" archives to WARC-records.,"Definition: In this task, create command-line tools using Libwarc to migrate curl archives into WARC records.
Emphasis & Caution: Preserve archive content during migration.
Things to Avoid: Do not alter original archive data."
A Java interface shall be,"Python scripts shall be implemented incorporating libwarc, and making all of the functionality of libwarc and API available in Python.","Definition: In this task, implement Python scripts that integrate libwarc and expose all libwarc and API functionality in Python.
Emphasis & Caution: Ensure full feature coverage.
Things to Avoid: Do not omit any libwarc functions."
It shall be possible convert ARC files to WARC files using a command-line tool called "arc2warc",Libwarc shall provide a WARC-record iterator,"Definition: In this task, implement an iterator for WARC records in libwarc.
Emphasis & Caution: Iterator must handle all WARC records correctly.
Things to Avoid: Do not skip or duplicate records."
The libwarc interfaces shall fully encapsulate isolating abstraction any or application based on libwarc from in the internal implementation.,Libwarc shall support non-compressed WARC-records and compressed WARC-records and files,"Definition: In this task, enable libwarc to support both compressed and uncompressed WARC records and files.
Emphasis & Caution: Both formats must be fully supported.
Things to Avoid: Do not restrict support to a single format."
"Libwarc shall provide a plug-in interface to enable of alternative compression libraries, such as ""gzip2"", ""7zip"", etc.",Libwarc shall be incorporated within Apache module to enable actions specified in SRS 34-36 to be executed within Apache.,"Definition: In this task, integrate libwarc into an Apache module to execute actions defined in SRS 34每36.
Emphasis & Caution: Actions must run within Apache.
Things to Avoid: Do not implement actions outside Apache."
An Java implementation of libwarc may be implemented,"Libwarc provide an API describing (1) the set data, and (2) the set of operations can performed on the data. The data types shall be (abstract data types - to ensure independence of implementations.","Definition: In this task, define an abstract API in libwarc describing data sets and allowed operations using abstract data types.
Emphasis & Caution: Ensure implementation independence.
Things to Avoid: Do not use concrete data types."
Libwarc use gzip as the default compression format,"It shall be possible to perform read operations (read from filters, etc.) on WARCrecords a remote location via http.","Definition: In this task, enable reading WARC records from remote locations over HTTP.
Emphasis & Caution: Support read operations only.
Things to Avoid: Do not require local file access."
The of the shall be in such a way as fit the and paradigms implementation language,"The universal header ""warc.h"" shall normalised interfaces enable developers to create valid and WARC-records, based on the definition in the ""ISO TC 46/SC N 595"" standards The interfaces shall be to create records the following types:- ""warinfo""- ""response""- ""request""- ""metadata""- ""revisit""- ""conversion""- ""continuation""- ""resource""","Definition: In this task, define normalized interfaces in warc.h to create valid WARC records of all specified types per ISO standards.
Emphasis & Caution: Follow ISO TC 46/SC N 595 exactly.
Things to Avoid: Do not create non-standard record types."
Libwarc shall provide a records iterator to handle WARC-type records,"to ""HTTrack"", ""wget"" and ""curl"" incorporating libwarc shall be provided as patches to and versions of each tool, to enable users the tool access functionality of libwarc","Definition: In this task, provide libwarc-based patches or versions of HTTrack, wget, and curl.
Emphasis & Caution: Enable access to libwarc functionality.
Things to Avoid: Do not modify unrelated tool behavior."
It shall be possible to identify WARC files using the unix "file" command,A number for WARC be created and incorporated in the "file" mime-type enabling the simple identification of WARC files via the Unix "file" command,"Definition: In this task, define WARC file signatures for the Unix file command using the file MIME-type system.
Emphasis & Caution: Ensure reliable WARC identification.
Things to Avoid: Do not affect non-WARC file detection."
Libwarc shall provide a range of functions through a universal interface for reading a range of valid,Any operations on WARC-records shall possible using functions the abstract handle as an argument.,"Definition: In this task, implement all WARC record operations using functions that take an abstract handle as input.
Emphasis & Caution: Use abstract handles consistently.
Things to Avoid: Do not operate on concrete structures directly."
It shall be possible to walk curl and write the to WARC files,"The payload (or the WARC-record document itself) are stored on to using memory heap, even for small","Definition: In this task, store all WARC payloads and records in heap memory.
Emphasis & Caution: Apply this rule even for small payloads.
Things to Avoid: Do not use stack or temporary storage."
A Jhove plugin module and an output handler shall be made available for WARC files,WarcMdoule and WarcHandler plugin modules shall be implemented for Jhove Plugin layer to identification and validation of WARC files.,"Definition: In this task, implement WarcModule and WarcHandler plugins for Jhove to identify and validate WARC files.
Emphasis & Caution: Plugins must integrate with the Jhove plugin layer.
Things to Avoid: Do not bypass Jhove validation mechanisms."
shall provide a range of functions through a interface for reading a range valid WARC-records,"Libwarc shall provide interfaces to SWIG wrappers to allow dynamic language bindings (Python, Ruby, Perl, Lua ...)","Definition: In this task, provide libwarc interfaces compatible with SWIG wrappers for dynamic language bindings.
Emphasis & Caution: Ensure compatibility with multiple languages.
Things to Avoid: Do not hardcode language-specific logic."
"WARC Tools shall be highly portable, running on a range of Linux/Unix platforms and XP as a minimum, together with man pages, build and installation guides, developer guides, etc.","Libwarc shall compile and run under Solaris, AIX, MingW or other Unix compliant system and may compile and run under Windows XP.","Definition: In this task, ensure libwarc compiles and runs on Solaris, AIX, MingW, and Unix-compliant systems.
Emphasis & Caution: Maintain cross-platform compatibility.
Things to Avoid: Do not use platform-specific code without guards."
Library functionality shall have APIs and dynamic language bindings to be made available as software libraries for developers.,"Libwarc shall be made available as a binary for at least GNU/Linux, FreeBSD, Mac OS X and Windows XP.","Definition: In this task, provide prebuilt libwarc binaries for major operating systems.
Emphasis & Caution: Include GNU/Linux, FreeBSD, Mac OS X, and Windows XP.
Things to Avoid: Do not exclude any listed platform."
"The library and each tool or extension shall be documented for developers and end users, using man pages and other common document forms.",Libwarc shall be shipped with a manual and build scripts,"Definition: In this task, package libwarc with a user manual and build scripts.
Emphasis & Caution: Documentation must be usable.
Things to Avoid: Do not ship without build instructions."
"The core functionality of WARC Tools, specifically the WARC writer/reader, shall be implemented as a comprehensive, standalone, general purpose software library - libwarc.","The code and documentation of libwarc shall be licensed to the community using an IIPC approved license, such as Apache 2.0 or BSD licence","Definition: In this task, release libwarc code and documentation under an IIPC-approved open-source license.
Emphasis & Caution: Use Apache 2.0, BSD, or equivalent.
Things to Avoid: Do not use a non-approved license."
An interface implementation shall be made for Java to allow the library to be used natively by Java programmers requiring no knowledge of the internal implementation of libwarc or C.,"Libwarc and the bindings to its functionality shall enable the use of libwarc's iterators described in SRS 16-20 to be used within various dynamic languages and in Java v1.4 and earlier, using metaphors and paradigms familiar to those languages.","Definition: In this task, enable libwarc iterators to be usable in dynamic languages and Java 1.4 or earlier.
Emphasis & Caution: Follow idioms familiar to each language.
Things to Avoid: Do not expose low-level C-only interfaces."
"Web server plug-ins shall conform to the Apache 'mod' API and shall operate correctly with both Apache and Lighttp servers and shall be compatible with appropriate web sever programming standards, such as WSGI in Python and the Servlet API in Java.","To ensure code portability on older computer architectures, Libwarc shall be compatible with any compiler conforming to the ANSI-C standard C89 revision.","Definition: In this task, ensure libwarc is compatible with ANSI C89 compliant compilers.
Emphasis & Caution: Avoid newer C standards.
Things to Avoid: Do not use non-C89 features."
The code and documentation shall be licensed using an open source license.,A command line tool shall be implemented utilising libwarc to check the consistency of WARC-records and their conformance to the WARC ISO standard.,"Definition: In this task, implement a command-line tool using libwarc to validate WARC record consistency and ISO compliance.
Emphasis & Caution: Follow the WARC ISO standard strictly.
Things to Avoid: Do not ignore validation errors."
"Web server plug-ins shall conform to the Apache 'mod' API and shall operate correctly with both Apache and Lighttp servers and shall be compatible with appropriate web sever programming standards, such as WSGI in Python and the Servlet API in Java.","Python scripts shall be implemented incorporating libwarc, and making all of the functionality of libwarc and API available in Python.","Definition: In this task, implement Python scripts that integrate libwarc and expose all libwarc and API functionality in Python.
Emphasis & Caution: Ensure complete feature coverage.
Things to Avoid: Do not leave any libwarc functions inaccessible."
An interface implementation may be made for Python to allow the library to be used natively by Python programmers requiring no knowledge of the internal implementation of libwarc or C.,"Libwarc shall provide interfaces to SWIG wrappers to allow dynamic language bindings (Python, Ruby, Perl, Lua ...)","Definition: In this task, provide libwarc interfaces compatible with SWIG wrappers for dynamic language bindings.
Emphasis & Caution: Support multiple target languages.
Things to Avoid: Do not hardcode language-specific implementations."
"Utility and application level functionality of WARC Tools shall be made available to end users as command line tools, extensions to existing tools, and simple web applications for accessing WARC content.",A set of command line tools incorporating libwarc shall perform migration of "wget" archives to WARC-records.,"Definition: In this task, build command-line tools using libwarc to migrate wget archives into WARC records.
Emphasis & Caution: Preserve original archive content.
Things to Avoid: Do not modify or drop data during migration."
"Utility and application level functionality of WARC Tools shall be made available to end users as command line tools, extensions to existing tools, and simple web applications for accessing WARC content.",Libwarc shall be implemented in C and shall conform to ANSI-C standard C99 revision.,"Definition: In this task, implement libwarc in C conforming to the ANSI C99 standard.
Emphasis & Caution: Strictly follow C99 compliance.
Things to Avoid: Do not use non-C99 features."
An interface implementation shall be made for Java to allow the library to be used natively by Java programmers requiring no knowledge of the internal implementation of libwarc or C.,An independent Java implementation of libwarc may be implemented subject to review of deliverables satisfying SRS 61,"Definition: In this task, implement an independent Java version of libwarc that satisfies SRS 61 requirements.
Emphasis & Caution: Deliverables must pass review.
Things to Avoid: Do not diverge from specified requirements."
"The functionality of the library shall be exposed in such a way as to fit the metaphors and paradigms of the specific implementation languages (C, Java, Python).","The code and documentation of libwarc shall be licensed to the community using an IIPC approved license, such as Apache 2.0 or BSD licence","Definition: In this task, license libwarc code and documentation under an IIPC-approved open-source license.
Emphasis & Caution: Use Apache 2.0, BSD, or equivalent.
Things to Avoid: Do not apply a non-approved license."
Library functionality shall have APIs and dynamic language bindings to be made available as software libraries for developers.,Libwarc shall be shipped with a manual and build scripts,"Definition: In this task, package libwarc with a manual and build scripts.
Emphasis & Caution: Build scripts must be usable.
Things to Avoid: Do not omit documentation."
"The functionality of the library shall be exposed in such a way as to fit the metaphors and paradigms of the specific implementation languages (C, Java, Python).",A Python interface to libwarc shall be implemented using the SWIG wrapper,"Definition: In this task, implement a Python interface to libwarc using SWIG wrappers.
Emphasis & Caution: Ensure correct SWIG integration.
Things to Avoid: Do not bypass SWIG for bindings."
"The deliverables shall be ported to the following platforms: Linux, FreeBSD, Mac OS X 10.5 and Windows.","Libwarc shall compile and run under Solaris, AIX, MingW or other Unix compliant system and may compile and run under Windows XP.","Definition: In this task, ensure libwarc compiles and runs on Solaris, AIX, MingW, and Unix-compliant systems.
Emphasis & Caution: Maintain portability across platforms.
Things to Avoid: Do not rely on platform-specific assumptions."
Library functionality shall have APIs and dynamic language bindings to be made available as software libraries for developers.,"Python scripts shall be implemented incorporating libwarc, and making all of the functionality of libwarc and API available in Python.","Definition: In this task, implement Python scripts that integrate libwarc and expose all libwarc and API functionality in Python.
Emphasis & Caution: Match libwarc API behavior exactly.
Things to Avoid: Do not provide partial or inconsistent bindings."
"The functionality of the library shall be exposed in such a way as to fit the metaphors and paradigms of the specific implementation languages (C, Java, Python).",Patches implemented for third party projects shall be contributed and distributed to the appropriate community,"Definition: In this task, contribute and distribute implemented patches to the relevant third-party open-source communities.
Emphasis & Caution: Follow each community＊s contribution rules.
Things to Avoid: Do not keep patches private."
The WARC Tools shall be implemented as a C library,"To ensure code portability on older computer architectures, Libwarc shall be compatible with any compiler conforming to the ANSI-C standard C89 revision.","Definition: In this task, ensure libwarc is compatible with ANSI C89 compliant compilers.
Emphasis & Caution: Target older architectures.
Things to Avoid: Do not use non-C89 features."
"Utility and application level functionality of WARC Tools shall be made available to end users as command line tools, extensions to existing tools, and simple web applications for accessing WARC content.",Libwarc shall be implemented to WARC v0.17.,"Definition: In this task, implement libwarc according to the WARC v0.17 specification.
Emphasis & Caution: Match the specification exactly.
Things to Avoid: Do not mix versions."
"Utility and application level functionality of WARC Tools shall be made available to end users as command line tools, extensions to existing tools, and simple web applications for accessing WARC content.",Libwarc shall be shipped with a manual and build scripts,"Definition: In this task, ship libwarc with a user manual and build scripts.
Emphasis & Caution: Include complete build instructions.
Things to Avoid: Do not omit required files."
Communication and support shall be provided to the open source community. This support must be provided for at least term of the project.,Communication and support shall be provided to the open source community. This support must be provided for at least term of the project.,"Definition: In this task, provide communication and support to the open-source community for the project duration.
Emphasis & Caution: Support must be ongoing.
Things to Avoid: Do not abandon support early."
"WARC Tools shall be highly portable, running on a range of Linux/Unix platforms and XP as a minimum, together with man pages, build and installation guides, developer guides, etc.",Libwarc shall be shipped with a developer guide and useful examples.,"Definition: In this task, ship libwarc with a developer guide and practical examples.
Emphasis & Caution: Examples must be usable.
Things to Avoid: Do not provide empty or trivial examples."
WARC v0.17 shall be the baseline version of the WARC standard used in this project.,Libwarc shall be shipped with a manual and build scripts,"Definition: In this task, ship libwarc with a user manual and build scripts.
Emphasis & Caution: Documentation must be up to date.
Things to Avoid: Do not include outdated instructions."
"WARC Tools shall be highly portable, running on a range of Linux/Unix platforms and XP as a minimum, together with man pages, build and installation guides, developer guides, etc.","To ensure code portability on older computer architectures, Libwarc shall be compatible with any compiler conforming to the ANSI-C standard C89 revision.","Definition: In this task, ensure libwarc is compatible with ANSI C89 compliant compilers.
Emphasis & Caution: Maintain backward compatibility.
Things to Avoid: Do not rely on newer C standards."
"The functionality of the library shall be exposed in such a way as to fit the metaphors and paradigms of the specific implementation languages (C, Java, Python).","Python scripts shall be implemented incorporating libwarc, and making all of the functionality of libwarc and API available in Python.","Definition: In this task, implement Python scripts that integrate libwarc and expose all libwarc and API functionality in Python.
Emphasis & Caution: Ensure full API coverage.
Things to Avoid: Do not provide partial bindings."
WARC v0.17 shall be the baseline version of the WARC standard used in this project.,Communication and support shall be provided to the open source community. This support must be provided for at least term of the project.,"Definition: In this task, provide communication and support to the open-source community for the project duration.
Emphasis & Caution: Maintain active engagement.
Things to Avoid: Do not ignore community requests."
"WARC Tools shall be highly portable, running on a range of Linux/Unix platforms and XP as a minimum, together with man pages, build and installation guides, developer guides, etc.","Libwarc shall be shipped with installation guides for Fedora, Debian, FreeBSD, Mac OS X 10.5 and Windows XP.","Definition: In this task, create and include clear installation guides for Fedora, Debian, FreeBSD, Mac OS X 10.5, and Windows XP.
Emphasis & Caution: Ensure each OS has its own specific steps.
Things to Avoid: Do not omit any listed operating system."
"The C library will be developed in such a way as to allow it to be used with the Simplified Wrapper and Interface Generator, or SWIG, (www.swig.org) in order to wrap the C code and allow it to be called natively in a wide variety of languages.","Libwarc shall provide interfaces to SWIG wrappers to allow dynamic language bindings (Python, Ruby, Perl, Lua ...)","Definition: In this task, design and expose interfaces compatible with SWIG to enable dynamic language bindings (e.g., Python, Ruby, Perl, Lua).
Emphasis & Caution: Interfaces must be SWIG-ready and language-agnostic.
Things to Avoid: Do not hardcode language-specific logic."
"The library and each tool or extension shall be documented for developers and end users, using man pages and other common document forms.",Libwarc shall be implemented to WARC v0.17.,"Definition: In this task, implement libwarc in full compliance with the WARC v0.17 specification.
Emphasis & Caution: Strictly follow the v0.17 standard.
Things to Avoid: Do not mix features from other WARC versions."
Library functionality shall have APIs and dynamic language bindings to be made available as software libraries for developers.,A command line tool shall be implemented utilising libwarc to check the consistency of WARC-records and their conformance to the WARC ISO standard.,"Definition: In this task, build a command-line tool using libwarc to verify WARC record consistency and ISO standard conformance.
Emphasis & Caution: Checks must cover both consistency and ISO compliance.
Things to Avoid: Do not implement checks without using libwarc."
